frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,337244.882006,235842.000000,781.444176
4,182676.312958,125785.000000,117.698768
8,349805.485817,160342.000000,819.804245
16,819709.180307,274588.000000,1243.685250
32,418318.574455,202840.000000,1486.046096
64,600927.426792,256438.000000,6759.147579
128,182222.973604,52326.000000,1274.030219
256,668331.538551,295347.000000,14260.055540
512,654179.881809,286319.000000,201124.075687
1024,539363.960317,232188.000000,21650.328312
2048,393900.184477,205251.000000,18201.575921
4096,421254.206802,162462.000000,88835.868043
8192,856259.277800,258327.000000,406219.879083
16384,435642.467747,196896.000000,208034.346253
32768,416276.727716,216968.000000,297242.266857
65536,782396.948600,155934.000000,754021.415640
