frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,724025.141808,283802.000000,37.175261
4,599906.715701,322775.000000,1584.066286
8,261434.051040,95829.000000,4140.559262
16,212614.590377,98259.000000,204.435809
32,144650.396622,58278.000000,1246.091489
64,301985.702216,139992.000000,3845.670943
128,406270.440526,142564.000000,2956.874701
256,108051.768514,32155.000000,3889.343389
512,670352.817051,193545.000000,41571.157513
1024,391295.612716,176725.000000,9684.252475
2048,491929.121491,164691.000000,30636.517785
4096,405966.014217,198776.000000,221062.933202
8192,877516.323560,280769.000000,312847.722245
16384,307981.284642,96840.000000,101345.235473
32768,445378.198995,153868.000000,47640.422595
65536,375101.744883,92766.000000,284536.024357
