frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,123589.556865,40860.000000,523.327813
4,469789.047353,95303.000000,1686.838167
8,1046216.657667,280742.000000,38700.019147
16,879314.864016,205963.000000,1197.077274
32,137155.603859,36910.000000,1659.715638
64,731740.817204,230495.000000,51893.593429
128,1058332.389316,221881.000000,32252.920891
256,1337047.095176,288318.000000,183926.291375
512,863309.915153,193417.000000,197561.326076
1024,620582.264877,204276.000000,73661.825296
2048,673682.361806,146994.000000,63477.053200
4096,1208818.658093,205614.000000,284287.017403
8192,602791.382624,127575.000000,110066.739640
16384,148101.541336,53584.000000,69078.664738
32768,1427455.704358,298621.000000,945171.424787
65536,136251.913840,25827.000000,0.000000
