frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,629643.988914,94289.000000,1661.000000
4,648470.626881,94899.000000,5753.585578
8,942160.308067,131070.000000,5757.530721
16,990758.699738,132549.000000,5254.079463
32,1391716.151840,178223.000000,3042.768312
64,1153678.528406,158607.000000,14462.345073
128,592128.119016,81797.000000,9683.126458
256,1486239.777537,156458.000000,122970.447210
512,1148158.601786,151727.000000,148643.213982
1024,2140394.938841,216673.000000,156914.007673
2048,1497542.035160,183451.000000,335681.007891
4096,935402.735417,128483.000000,231703.230828
8192,946091.072457,76542.000000,313568.934404
16384,2916305.347311,232808.000000,1685541.437394
32768,655424.643875,79249.000000,325131.792990
65536,914556.173264,111355.000000,785904.501686
