frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,637101.028436,302098.000000,293.080194
4,223628.891499,54754.000000,54754.051366
8,450552.467626,233346.000000,125.642350
16,229511.604009,131039.000000,680.350645
32,227133.469440,97735.000000,4546.206880
64,65557.941693,23899.000000,2428.787969
128,399818.819927,222279.000000,5943.997308
256,552774.017065,196684.000000,127047.745285
512,499450.842908,138161.000000,16877.387446
1024,381865.756183,195555.000000,3255.656001
2048,699923.431427,334639.000000,71319.529142
4096,613094.067733,244265.000000,249520.541024
8192,614054.316183,196710.000000,103135.385601
16384,212152.930451,84056.000000,85365.948926
32768,1603276.787494,251956.000000,1384890.599155
65536,786130.777531,181731.000000,331118.067354
