frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,538813.009035,77174.000000,3920.326134
4,589102.783021,75916.000000,10156.446869
8,722056.371994,99374.000000,853.842491
16,858889.621675,124174.000000,12918.791817
32,1067811.309640,142145.000000,82550.226917
64,1199544.866607,150420.000000,3434.559360
128,1147490.976371,152514.000000,49537.193330
256,992605.033153,148863.000000,57627.625597
512,1458584.430271,165768.000000,11085.453712
1024,1396257.958417,160182.000000,257620.058874
2048,2312373.859623,231077.000000,550123.136877
4096,663020.801573,85426.000000,161150.087291
8192,3379876.218189,267849.000000,960792.109054
16384,2212404.486892,208152.000000,811171.826258
32768,3135712.129747,212407.000000,2439108.631006
65536,258329.517959,21306.000000,0.000000
