frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,420094.324039,58707.000000,3795.231087
4,1094212.899457,138794.000000,22010.739061
8,656931.400733,81222.000000,32141.399861
16,949764.902341,126903.000000,29709.613831
32,275922.531374,48941.000000,920.898474
64,859817.233825,121113.000000,54531.378022
128,733649.000721,101298.000000,29192.760695
256,1044322.379951,118821.000000,64959.782066
512,816746.611610,94758.000000,57801.086175
1024,1228647.461998,157054.000000,227334.626780
2048,1792203.413054,200288.000000,297801.696933
4096,2071030.156847,202821.000000,596031.152853
8192,3520515.061279,278807.000000,1028972.433719
16384,2819431.121756,202868.000000,1125310.365746
32768,309225.937078,39844.000000,0.000000
65536,361627.121410,51175.000000,0.000000
