frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,99479.817260,36348.000000,106.456564
4,108878.262785,72671.000000,221.776915
8,159384.105265,95443.000000,974.846655
16,203893.068107,133925.000000,107.154095
32,172359.761624,152973.000000,5265.630636
64,277049.916696,171907.000000,3297.498446
128,159517.193747,132702.000000,2272.678596
256,325365.476478,311931.000000,559.501564
512,227132.407069,164091.000000,10187.428920
1024,683187.802310,304334.000000,67852.652402
2048,137597.320893,64319.000000,3567.658336
4096,549117.642570,282550.000000,243982.390143
8192,130755.178968,78724.000000,79900.821598
16384,408622.961181,222366.000000,274858.329654
32768,265769.182459,97123.000000,110105.568397
65536,223695.576047,93724.000000,137036.145130
