frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,483965.454262,73265.000000,1456.000000
4,786538.850932,90636.000000,9839.429048
8,858655.596557,124197.000000,71.154761
16,1124915.227396,135623.000000,23731.839983
32,1143913.143110,146327.000000,15213.057747
64,1149543.604518,152258.000000,43745.316092
128,1442013.391971,175674.000000,69582.144973
256,1560845.983143,177836.000000,65732.226815
512,238162.197280,39184.000000,9862.013233
1024,1633537.071342,169754.000000,206824.436491
2048,1538495.644114,185914.000000,332611.026558
4096,1970659.602153,230824.000000,556409.555205
8192,2117199.283261,199389.000000,1009505.941702
16384,2360318.497396,221922.000000,999328.391350
32768,1791870.318193,146526.000000,202925.856778
65536,1308024.838120,114490.000000,1245513.500292
