frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,133242.060112,43055.000000,42.720019
4,440348.030916,152485.000000,287.200279
8,341532.671509,116026.000000,100.478853
16,640429.804365,221309.000000,6946.197809
32,603441.345559,196610.000000,7520.199332
64,873951.629515,296819.000000,13930.973261
128,484841.872285,171105.000000,5641.574514
256,541135.204357,170732.000000,79682.321540
512,904307.901971,253410.000000,30893.428298
1024,352798.236121,92163.000000,76288.692832
2048,986563.156539,275654.000000,208104.132729
4096,997763.083596,169981.000000,428543.267457
8192,559027.797535,141445.000000,255669.196913
16384,790462.022530,243418.000000,384838.882400
32768,985847.138617,279455.000000,435435.761483
65536,1841246.874085,184500.000000,1829784.322382
