frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,249315.533421,165372.000000,905.378374
4,73565.808797,24149.000000,76.843998
8,426600.170532,259458.000000,2070.394648
16,126660.443269,49409.000000,2470.703544
32,289814.857611,125692.000000,4007.587554
64,293692.804937,212195.000000,1638.594520
128,612570.966414,248881.000000,13942.741696
256,124488.548791,41894.000000,3687.368167
512,227558.074994,73259.000000,2219.476290
1024,618452.546513,249517.000000,29158.891851
2048,332169.364197,130861.000000,117259.727942
4096,210706.536935,142528.000000,28435.531505
8192,285464.635102,118195.000000,31969.160561
16384,918418.805963,257942.000000,555667.831371
32768,849347.115684,239239.000000,533860.101867
65536,633669.201480,134267.000000,559104.491704
