frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,190495.797597,26884.000000,1308.687128
4,593920.915553,97873.000000,10138.791891
8,781431.861664,123131.000000,19229.884607
16,863619.507798,128359.000000,3096.677574
32,994859.596780,143385.000000,1927.200042
64,801972.669669,121637.000000,50255.181802
128,1526923.009810,185701.000000,14986.093287
256,1234908.620919,133605.000000,29635.624120
512,1375048.177701,177772.000000,38179.514127
1024,1275105.035510,134135.000000,249348.207832
2048,1751506.970735,172586.000000,40095.805678
4096,1669282.551595,194528.000000,552571.569781
8192,791094.492389,81417.000000,387319.479899
16384,627234.594853,67119.000000,297727.358881
32768,2007864.933503,178296.000000,1104350.222400
65536,2335920.801824,250242.000000,0.000000
