frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,280944.128700,112548.000000,33.256578
4,173257.472892,86296.000000,127.129855
8,118906.960768,88254.000000,25.000000
16,250830.485851,187152.000000,171.650808
32,141877.514142,82662.000000,1391.866732
64,212384.588294,88506.000000,4529.559250
128,415045.505573,196818.000000,2671.131970
256,431878.820717,264495.000000,18931.538131
512,202783.178851,115411.000000,18112.016895
1024,125918.249349,56383.000000,6225.588326
2048,272333.284295,130260.000000,32307.173600
4096,568924.294715,309544.000000,51225.110522
8192,611128.532700,252909.000000,182843.377430
16384,505274.745859,233344.000000,107525.856425
32768,413066.071831,140412.000000,322069.554225
65536,472662.982832,237364.000000,378488.015604
