frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,311679.107511,124565.000000,1966.014496
4,190531.773235,55084.000000,757.687930
8,954136.942435,237301.000000,3302.499205
16,378495.720402,150990.000000,1693.680903
32,281933.195169,120811.000000,3446.278282
64,505466.388082,166170.000000,13200.312989
128,979520.929453,247164.000000,19893.473327
256,932573.992201,258492.000000,46161.737998
512,544818.706944,186805.000000,9621.546913
1024,456760.443538,152671.000000,20247.994123
2048,475208.710505,117659.000000,111981.947849
4096,837850.786899,218889.000000,188227.385138
8192,605188.838177,156829.000000,291840.386109
16384,324019.517832,87228.000000,134605.535287
32768,839747.699964,197240.000000,524316.279216
65536,1103394.135471,241478.000000,0.000000
