frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,183564.313384,89763.000000,48.938737
4,236034.196205,151814.000000,245.578908
8,76949.364318,40332.000000,13.114877
16,394616.387403,174196.000000,3562.249711
32,630078.780530,290290.000000,1401.016417
64,94773.697206,57738.000000,2905.908464
128,496532.897513,221361.000000,103408.771364
256,91949.987482,39702.000000,358.965179
512,268007.786206,211069.000000,8837.982802
1024,215694.088466,79074.000000,19008.476399
2048,577400.365016,272639.000000,3690.966134
4096,493394.073841,255492.000000,21537.255002
8192,298340.514952,188537.000000,86891.044245
16384,168458.038012,92118.000000,18203.206970
32768,179996.650358,68817.000000,0.000000
65536,1229598.484800,308787.000000,938058.015978
