frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,353442.887730,134248.000000,436.803159
4,430327.843333,147507.000000,1095.095430
8,423956.246173,163786.000000,3023.197976
16,563838.557262,192993.000000,978.275524
32,1092115.828261,209919.000000,16993.093479
64,667877.001039,180496.000000,20609.757932
128,492902.825675,137806.000000,25191.027629
256,1078269.939429,267339.000000,67800.077080
512,597322.926782,218722.000000,18791.115720
1024,519561.225700,174237.000000,60955.952753
2048,949234.620236,249222.000000,178812.035834
4096,571362.303011,128416.000000,132569.957475
8192,437144.060409,114435.000000,125973.111802
16384,1383490.323095,288384.000000,806469.995429
32768,967892.842785,116035.000000,949426.521925
65536,1353355.319595,196210.000000,935055.336959
