frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,551717.295984,322326.000000,567.184273
4,253871.388274,134078.000000,596.453686
8,265397.702652,211034.000000,45.000000
16,191701.641657,87562.000000,1950.012051
32,561642.202703,301391.000000,3955.065360
64,188029.957964,109460.000000,434.079486
128,654343.348080,217452.000000,11063.340138
256,217762.484244,88778.000000,1584.806613
512,257998.576052,135593.000000,25289.728429
1024,594765.272559,190835.000000,38096.708309
2048,331910.676372,109623.000000,42968.473641
4096,1165839.769929,310753.000000,410517.328551
8192,630370.438285,272743.000000,256553.397949
16384,667986.565700,237193.000000,345833.465341
32768,381621.861375,161529.000000,271480.565599
65536,979968.726555,286948.000000,549807.570352
