frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,429689.703704,106274.000000,7902.116362
4,385034.362090,133914.000000,2085.565391
8,715461.732203,196300.000000,2298.619151
16,313701.640044,83667.000000,2522.042625
32,955620.143222,279592.000000,11133.142234
64,651166.958231,191029.000000,2952.757694
128,1018745.572883,227826.000000,5895.106106
256,723248.750905,261697.000000,12904.877295
512,1130469.877539,253753.000000,129688.684761
1024,1065037.137042,202632.000000,187044.622612
2048,1033249.759415,221006.000000,94855.864748
4096,651556.245085,178961.000000,21309.338845
8192,205616.097018,78809.000000,27192.480358
16384,1293449.785134,216283.000000,941479.405159
32768,252056.557574,96806.000000,151664.349921
65536,1354916.502917,163081.000000,892702.371851
