frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,558397.703217,87708.000000,9199.998478
4,628176.537282,95803.000000,115.965512
8,442753.820852,65531.000000,14796.789753
16,796724.874636,90825.000000,11447.777688
32,1277905.205706,153094.000000,49467.459749
64,1573424.779299,174457.000000,96667.376819
128,1173527.324180,146896.000000,33710.777312
256,1228583.442003,155380.000000,66569.553108
512,1195574.236051,134882.000000,19837.112239
1024,609082.185629,87971.000000,163403.268073
2048,2131758.196322,231157.000000,450338.076445
4096,2230408.890190,248292.000000,418798.378944
8192,1889843.042183,230677.000000,397958.347912
16384,2436642.088198,254940.000000,736914.860375
32768,413144.618215,23293.000000,0.000000
65536,4516305.092865,230085.000000,2785105.536488
