frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,494370.828998,159640.000000,4258.563960
4,146694.772599,44270.000000,305.553596
8,245343.594722,74607.000000,670.957525
16,787780.421199,179676.000000,15356.135321
32,179422.011529,72978.000000,5234.006305
64,247978.285166,102964.000000,4138.165415
128,879682.586491,259108.000000,26718.258177
256,396609.848660,145262.000000,12742.536718
512,725839.100267,218052.000000,115587.716770
1024,1120663.349626,243995.000000,186309.865112
2048,572280.107887,150699.000000,40836.883647
4096,747176.815038,178638.000000,199140.124724
8192,789712.604010,181253.000000,62806.797857
16384,880051.170260,192195.000000,351239.776655
32768,1329608.514858,279179.000000,673934.911595
65536,1019946.373583,290614.000000,664369.694757
