frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,193622.445638,102692.000000,14144.238863
4,363375.801184,105042.000000,4496.832885
8,188126.884631,84833.000000,206.322563
16,283718.752739,146554.000000,3053.225016
32,513550.772948,187000.000000,4596.529452
64,557060.017475,215059.000000,4113.085825
128,200788.786714,81854.000000,3309.690771
256,249370.010865,130136.000000,10820.226430
512,330471.653084,147511.000000,6426.521843
1024,302619.831047,142051.000000,49207.902851
2048,168738.324669,82996.000000,23092.539510
4096,631367.692494,225464.000000,184443.005389
8192,460805.780308,132380.000000,292719.231215
16384,345678.248611,101209.000000,63215.772565
32768,408697.884385,180329.000000,250132.761423
65536,504159.683958,107840.000000,470089.324647
