frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,140976.596888,28713.000000,571.999126
4,840412.897988,252137.000000,21161.673256
8,817302.390937,285704.000000,2923.676624
16,615040.960651,158437.000000,3238.123222
32,242568.198188,61430.000000,3315.589088
64,349301.374316,143383.000000,3072.318343
128,1002913.248038,266978.000000,36588.341272
256,477592.779373,142089.000000,19309.650075
512,519322.727552,129304.000000,133815.267690
1024,218289.672500,60220.000000,58211.148202
2048,308591.613992,84409.000000,63831.392277
4096,790563.757173,182765.000000,219006.892303
8192,476905.081850,96566.000000,76321.540675
16384,1334899.594345,271190.000000,471098.608534
32768,2415080.917971,214956.000000,2212450.749271
65536,820612.563036,189784.000000,603354.570413
