frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,112682.559782,46733.000000,272.906577
4,817110.655080,290937.000000,1377.120184
8,187286.479616,59881.000000,647.847204
16,198788.144093,159688.000000,2711.179817
32,685093.995469,267316.000000,6583.212969
64,206665.135277,127444.000000,2013.038251
128,297284.202772,100929.000000,22526.983065
256,965187.190823,290102.000000,14439.907340
512,225980.287554,83501.000000,5013.072012
1024,579132.181706,303138.000000,20697.599909
2048,722212.352846,256247.000000,231618.534058
4096,295418.483017,205101.000000,48306.356248
8192,451663.467095,133776.000000,126206.655007
16384,358973.480330,114136.000000,48774.351415
32768,765513.603812,209526.000000,387902.068182
65536,422047.722952,238954.000000,238423.616106
