frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,549821.692840,341951.000000,552.448188
4,340375.874176,185391.000000,279.698051
8,419953.964035,165444.000000,4424.112001
16,367445.427514,151032.000000,1922.451820
32,748294.944350,435810.000000,435810.817516
64,68855.822375,32939.000000,990.483215
128,105046.924857,56237.000000,376.370828
256,260321.762150,117127.000000,13743.476962
512,132216.752637,51015.000000,497.560047
1024,114988.180949,73368.000000,6573.287534
2048,119065.715838,63071.000000,64218.902537
4096,437206.492172,228264.000000,86326.299237
8192,298551.926411,123006.000000,138647.271975
16384,430916.475304,413100.000000,20978.608271
32768,716678.090224,262316.000000,567851.821449
65536,767530.349881,178845.000000,767273.967458
