arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
34.00,13.00,262144,0.00,100.00,100
36.00,13.00,262144,0.00,100.00,100
40.00,13.00,262144,0.00,100.00,100
38.00,13.00,262144,0.00,100.00,100
32.00,15.30,32768,0.00,100.00,100
40.00,15.30,32768,0.00,100.00,100
34.00,19.70,4096,0.00,100.00,100
36.00,19.70,4096,0.00,100.00,100
36.00,15.30,32768,0.00,100.00,100
32.00,13.00,262144,0.00,100.00,100
38.00,15.30,32768,0.00,100.00,100
22.00,13.00,262144,0.00,100.00,100
34.00,15.30,32768,0.00,100.00,100
26.00,15.30,32768,0.00,100.00,100
28.00,15.30,32768,0.00,100.00,100
20.00,13.00,262144,0.00,100.00,100
30.00,13.00,262144,0.00,100.00,100
40.00,19.70,4096,0.00,100.00,100
28.00,13.00,262144,0.00,100.00,100
22.00,15.30,32768,0.00,100.00,100
20.00,15.30,32768,0.00,100.00,100
36.00,32.30,512,0.00,100.00,100
30.00,15.30,32768,0.00,100.00,100
38.00,19.70,4096,0.00,100.00,100
40.00,90.00,36,10.00,90.00,100
26.00,13.00,262144,0.00,100.00,100
36.00,90.00,36,0.00,100.00,100
38.00,90.00,27,69.00,31.00,100
30.00,32.30,512,0.00,100.00,100
34.00,90.00,36,1.00,99.00,100
40.00,90.00,18,99.00,1.00,100
36.00,90.00,27,48.00,52.00,100
24.00,13.00,262144,0.00,100.00,100
36.00,90.00,18,99.00,1.00,100
32.00,90.00,27,8.00,92.00,100
26.00,32.30,512,0.00,100.00,100
28.00,90.00,27,0.00,100.00,100
30.00,90.00,18,99.00,1.00,100
32.00,19.70,4096,0.00,100.00,100
24.00,90.00,27,0.00,100.00,100
30.00,19.70,4096,0.00,100.00,100
24.00,15.30,32768,0.00,100.00,100
20.00,90.00,18,0.00,100.00,100
32.00,90.00,36,0.00,100.00,100
20.00,19.70,4096,0.00,100.00,100
28.00,19.70,4096,0.00,100.00,100
28.00,90.00,18,99.00,1.00,100
40.00,32.30,512,0.00,100.00,100
38.00,32.30,512,0.00,100.00,100
28.00,90.00,36,0.00,100.00,100
26.00,19.70,4096,0.00,100.00,100
32.00,32.30,512,0.00,100.00,100
38.00,90.00,18,99.00,1.00,100
34.00,90.00,18,99.00,1.00,100
38.00,90.00,36,0.00,100.00,100
24.00,19.70,4096,0.00,100.00,100
32.00,90.00,18,99.00,1.00,100
20.00,90.00,36,0.00,100.00,100
22.00,90.00,27,0.00,100.00,100
24.00,32.30,512,0.00,100.00,100
34.00,32.30,512,0.00,100.00,100
22.00,19.70,4096,0.00,100.00,100
30.00,90.00,27,0.00,100.00,100
40.00,90.00,27,79.00,21.00,100
28.00,32.30,512,0.00,100.00,100
34.00,90.00,27,2.00,98.00,100
26.00,90.00,36,0.00,100.00,100
30.00,90.00,36,0.00,100.00,100
22.00,32.30,512,0.00,100.00,100
26.00,90.00,27,0.00,100.00,100
20.00,32.30,512,0.00,100.00,100
24.00,90.00,36,0.00,100.00,100
26.00,90.00,18,68.00,32.00,100
22.00,90.00,36,0.00,100.00,100
24.00,90.00,18,8.00,92.00,100
22.00,90.00,18,10.00,90.00,100
20.00,90.00,27,0.00,100.00,100
