frequency,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
1024,36032433.130498,36032433.130498,36032433.130498,36032433.130498,36032433.130498,36032433.130498,627039.000000,627039.000000,627039.000000,627039.000000,627039.000000,627039.000000
128,829552.086970,829552.086970,829552.086970,829552.086970,829552.086970,829552.086970,14729.000000,14729.000000,14729.000000,14729.000000,14729.000000,14729.000000
16384,36285433.447294,36285433.447294,36285433.447294,36285433.447294,36285433.447294,36285433.447294,622518.000000,622518.000000,622518.000000,622518.000000,622518.000000,622518.000000
16,35546865.698020,35546865.698020,35546865.698020,35546865.698020,35546865.698020,35546865.698020,613143.000000,613143.000000,613143.000000,613143.000000,613143.000000,613143.000000
2048,1442524.306358,1442524.306358,1442524.306358,1442524.306358,1442524.306358,1442524.306358,21647.000000,21647.000000,21647.000000,21647.000000,21647.000000,21647.000000
256,18364546.495139,18364546.495139,18364546.495139,18364546.495139,18364546.495139,18364546.495139,316667.000000,316667.000000,316667.000000,316667.000000,316667.000000,316667.000000
2,35057772.177388,35057772.177388,35057772.177388,35057772.177388,35057772.177388,35057772.177388,607259.000000,607259.000000,607259.000000,607259.000000,607259.000000,607259.000000
32768,2433441.009247,2433441.009247,2433441.009247,2433441.009247,2433441.009247,2433441.009247,41770.000000,41770.000000,41770.000000,41770.000000,41770.000000,41770.000000
32,18391817.432732,18391817.432732,18391817.432732,18391817.432732,18391817.432732,18391817.432732,319886.000000,319886.000000,319886.000000,319886.000000,319886.000000,319886.000000
4096,275047.723428,275047.723428,275047.723428,275047.723428,275047.723428,275047.723428,7977.000000,7977.000000,7977.000000,7977.000000,7977.000000,7977.000000
4,331522.658027,331522.658027,331522.658027,331522.658027,331522.658027,331522.658027,7245.000000,7245.000000,7245.000000,7245.000000,7245.000000,7245.000000
512,19153171.115100,19153171.115100,19153171.115100,19153171.115100,19153171.115100,19153171.115100,329503.000000,329503.000000,329503.000000,329503.000000,329503.000000,329503.000000
64,18633930.896745,18633930.896745,18633930.896745,18633930.896745,18633930.896745,18633930.896745,324507.000000,324507.000000,324507.000000,324507.000000,324507.000000,324507.000000
65536,585569.238983,585569.238983,585569.238983,585569.238983,585569.238983,585569.238983,12252.000000,12252.000000,12252.000000,12252.000000,12252.000000,12252.000000
8192,19278770.371679,19278770.371679,19278770.371679,19278770.371679,19278770.371679,19278770.371679,330162.000000,330162.000000,330162.000000,330162.000000,330162.000000,330162.000000
8,35210817.614479,35210817.614479,35210817.614479,35210817.614479,35210817.614479,35210817.614479,606912.000000,606912.000000,606912.000000,606912.000000,606912.000000,606912.000000
