frequency,RFDynamic_njobs50_mode0_L2_norm_flow_time,RFDynamic_njobs50_mode1_L2_norm_flow_time,RFDynamic_njobs50_mode2_L2_norm_flow_time,RFDynamic_njobs50_mode4_L2_norm_flow_time,RFDynamic_njobs50_mode8_L2_norm_flow_time,RFDynamic_njobs50_mode16_L2_norm_flow_time,RFDynamic_njobs50_mode0_maximum_flow_time,RFDynamic_njobs50_mode1_maximum_flow_time,RFDynamic_njobs50_mode2_maximum_flow_time,RFDynamic_njobs50_mode4_maximum_flow_time,RFDynamic_njobs50_mode8_maximum_flow_time,RFDynamic_njobs50_mode16_maximum_flow_time
1024,18117963.336410,18117963.336410,18117963.336410,18117963.336410,18117963.336410,18117963.336410,317097.000000,317097.000000,317097.000000,317097.000000,317097.000000,317097.000000
128,35476795.855236,35476795.855236,35476795.855236,35476795.855236,35476795.855236,35476795.855236,613445.000000,613445.000000,613445.000000,613445.000000,613445.000000,613445.000000
16384,17379891.102508,17379891.102508,17379891.102508,17379891.102508,17379891.102508,17379891.102508,307407.000000,307407.000000,307407.000000,307407.000000,307407.000000,307407.000000
16,17711527.356909,17711527.356909,17711527.356909,17711527.356909,17711527.356909,17711527.356909,307551.000000,307551.000000,307551.000000,307551.000000,307551.000000,307551.000000
2048,18032519.327905,18032519.327905,18032519.327905,18032519.327905,18032519.327905,18032519.327905,313482.000000,313482.000000,313482.000000,313482.000000,313482.000000,313482.000000
256,18493969.655121,18493969.655121,18493969.655121,18493969.655121,18493969.655121,18493969.655121,319485.000000,319485.000000,319485.000000,319485.000000,319485.000000,319485.000000
2,34812580.439169,34812580.439169,34812580.439169,34812580.439169,34812580.439169,34812580.439169,601473.000000,601473.000000,601473.000000,601473.000000,601473.000000,601473.000000
32768,36722638.640608,36722638.640608,36722638.640608,36722638.640608,36722638.640608,36722638.640608,632601.000000,632601.000000,632601.000000,632601.000000,632601.000000,632601.000000
32,708191.379033,708191.379033,708191.379033,708191.379033,708191.379033,708191.379033,12257.000000,12257.000000,12257.000000,12257.000000,12257.000000,12257.000000
4096,35128911.995266,35128911.995266,35128911.995266,35128911.995266,35128911.995266,35128911.995266,608334.000000,608334.000000,608334.000000,608334.000000,608334.000000,608334.000000
4,34952950.528274,34952950.528274,34952950.528274,34952950.528274,34952950.528274,34952950.528274,606444.000000,606444.000000,606444.000000,606444.000000,606444.000000,606444.000000
512,946559.810137,946559.810137,946559.810137,946559.810137,946559.810137,946559.810137,15987.000000,15987.000000,15987.000000,15987.000000,15987.000000,15987.000000
64,18461614.028874,18461614.028874,18461614.028874,18461614.028874,18461614.028874,18461614.028874,316991.000000,316991.000000,316991.000000,316991.000000,316991.000000,316991.000000
65536,17129890.558387,17129890.558387,17129890.558387,17129890.558387,17129890.558387,17129890.558387,294470.000000,294470.000000,294470.000000,294470.000000,294470.000000,294470.000000
8192,18297688.271921,18297688.271921,18297688.271921,18297688.271921,18297688.271921,18297688.271921,322691.000000,322691.000000,322691.000000,322691.000000,322691.000000,322691.000000
8,35925996.209844,35925996.209844,35925996.209844,35925996.209844,35925996.209844,35925996.209844,621891.000000,621891.000000,621891.000000,621891.000000,621891.000000,621891.000000
