frequency,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
1024,35481571.555028,35481571.555028,35481571.555028,35481571.555028,35481571.555028,35481571.555028,616741.000000,616741.000000,616741.000000,616741.000000,616741.000000,616741.000000
128,35948903.638479,35948903.638479,35948903.638479,35948903.638479,35948903.638479,35948903.638479,619953.000000,619953.000000,619953.000000,619953.000000,619953.000000,619953.000000
16384,956946.826735,956946.826735,956946.826735,956946.826735,956946.826735,956946.826735,17232.000000,17232.000000,17232.000000,17232.000000,17232.000000,17232.000000
16,18236792.305421,18236792.305421,18236792.305421,18236792.305421,18236792.305421,18236792.305421,314871.000000,314871.000000,314871.000000,314871.000000,314871.000000,314871.000000
2048,18365039.828487,18365039.828487,18365039.828487,18365039.828487,18365039.828487,18365039.828487,317307.000000,317307.000000,317307.000000,317307.000000,317307.000000,317307.000000
256,18418780.040075,18418780.040075,18418780.040075,18418780.040075,18418780.040075,18418780.040075,318242.000000,318242.000000,318242.000000,318242.000000,318242.000000,318242.000000
2,17597751.370287,17597751.370287,17597751.370287,17597751.370287,17597751.370287,17597751.370287,304194.000000,304194.000000,304194.000000,304194.000000,304194.000000,304194.000000
32768,35577784.898312,35577784.898312,35577784.898312,35577784.898312,35577784.898312,35577784.898312,618052.000000,618052.000000,618052.000000,618052.000000,618052.000000,618052.000000
32,34917637.268693,34917637.268693,34917637.268693,34917637.268693,34917637.268693,34917637.268693,607303.000000,607303.000000,607303.000000,607303.000000,607303.000000,607303.000000
4096,17974470.353706,17974470.353706,17974470.353706,17974470.353706,17974470.353706,17974470.353706,311587.000000,311587.000000,311587.000000,311587.000000,311587.000000,311587.000000
4,17685641.281954,17685641.281954,17685641.281954,17685641.281954,17685641.281954,17685641.281954,307490.000000,307490.000000,307490.000000,307490.000000,307490.000000,307490.000000
512,36033538.346053,36033538.346053,36033538.346053,36033538.346053,36033538.346053,36033538.346053,621364.000000,621364.000000,621364.000000,621364.000000,621364.000000,621364.000000
64,18344487.896219,18344487.896219,18344487.896219,18344487.896219,18344487.896219,18344487.896219,317787.000000,317787.000000,317787.000000,317787.000000,317787.000000,317787.000000
65536,1402284.343745,1402284.343745,1402284.343745,1402284.343745,1402284.343745,1402284.343745,26022.000000,26022.000000,26022.000000,26022.000000,26022.000000,26022.000000
8192,19281226.145977,19281226.145977,19281226.145977,19281226.145977,19281226.145977,19281226.145977,333180.000000,333180.000000,333180.000000,333180.000000,333180.000000,333180.000000
8,296305.364754,296305.364754,296305.364754,296305.364754,296305.364754,296305.364754,7336.000000,7336.000000,7336.000000,7336.000000,7336.000000,7336.000000
