arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
38,100.000000,50,8427963.651779,8427963.651779,8427963.651779,8427963.651779,8427963.651779,8427963.651779,8427963.651779,8427963.651779
38,2000.000000,800,244386594.121430,244386594.121430,244386594.121430,244386594.121430,244386594.121430,244386594.121430,244386594.121430,244386594.121430
38,500.000000,200,58123511.972634,58123511.972634,58123511.972634,58123511.972634,58123511.972634,58123511.972634,58123511.972634,58123511.972634
38,8.500000,262144,13946948.471274,13946948.471274,13946948.471274,13946948.471274,13946948.471274,13946948.471274,13946948.471274,13946948.471274
38,9.800000,32768,20242768.641718,20229952.798845,20229952.798845,20229952.798845,20229952.798845,20229952.798845,20229952.798845,20229952.798845
38,12.400000,4096,34871139.166821,34871139.166821,34871139.166821,34871139.166821,34871139.166821,34871139.166821,34871139.166821,34871139.166821
38,18.900000,512,70515241.970681,69992068.688882,69991985.136256,69991985.136256,69991985.136256,69991985.136256,69991985.136256,69991985.136256
38,60.000000,24,103511418.946989,104040740.407972,104040740.407972,104040740.407972,104040740.407972,103980095.534818,103918933.861159,104040740.407972
38,60.000000,18,102340536.152470,102340536.152470,102340536.152470,102340536.152470,102340536.152470,102340536.152470,102340536.152470,102340536.152470
38,60.000000,12,105057376.920346,105057376.920346,105057376.920346,105057376.920346,105057376.920346,105057376.920346,105057376.920346,105057376.920346
38,56.300000,64,105042698.566143,105042698.566143,105042698.566143,105042698.566143,105042698.566143,105042698.566143,105042698.566143,105042698.566143
