arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
34,2000.000000,800,242214293.467806,242214293.467806,242214293.467806,242214293.467806,242214293.467806,242214293.467806,242214293.467806,242214293.467806
34,500.000000,200,57554735.435874,57554735.435874,57554735.435874,57554735.435874,57554735.435874,57554735.435874,57554735.435874,57554735.435874
34,100.000000,50,8834312.251593,8834312.251593,8834312.251593,8834312.251593,8834312.251593,8834312.251593,8834312.251593,8834312.251593
34,8.500000,262144,16896551.880751,16919759.004865,16919759.004865,16919759.004865,16919759.004865,16919759.004865,16919759.004865,16919759.004865
34,9.800000,32768,23970940.019959,23912359.590426,23912359.590426,23912359.590426,23912359.590426,23912359.590426,23912359.590426,23912359.590426
34,12.400000,4096,39345169.135804,39241616.626389,39241616.626389,39241616.626389,39241616.626389,39241616.626389,39241616.626389,39241616.626389
34,18.900000,512,81392005.096340,81392005.096340,81392005.096340,81392005.096340,81392005.096340,81392005.096340,81392005.096340,81392005.096340
34,60.000000,24,119863464.716248,121883291.157513,122526388.796053,122526388.796053,122526388.796053,122435925.597883,122225684.848896,122526388.796053
34,60.000000,18,122184770.604753,122231870.428042,122231870.428042,122231870.428042,122231870.428042,122231870.428042,122231870.428042,122231870.428042
34,60.000000,12,123856928.725122,123856928.725122,123856928.725122,123856928.725122,123856928.725122,123856928.725122,123856928.725122,123856928.725122
34,56.300000,64,123241720.393350,123241720.393350,123241720.393350,123241720.393350,123241720.393350,123241720.393350,123241720.393350,123241720.393350
