arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
28,500.000000,200,58716644.054516,58716644.054516,58716644.054516,58716644.054516,58716644.054516,58716644.054516,58716644.054516,58716644.054516
28,2000.000000,800,240897898.315163,240897898.315163,240897898.315163,240897898.315163,240897898.315163,240897898.315163,240897898.315163,240897898.315163
28,100.000000,50,9533103.955220,9533103.955220,9533103.955220,9533103.955220,9533103.955220,9533103.955220,9533103.955220,9533103.955220
28,8.500000,262144,22521305.934325,22517957.677325,22517957.677325,22517957.677325,22517957.677325,22517957.677325,22517957.677325,22517957.677325
28,9.800000,32768,33856250.121102,33799106.613595,33799106.613595,33799106.613595,33799106.613595,33799106.613595,33799106.613595,33799106.613595
28,12.400000,4096,54226440.408033,54226440.408033,54226440.408033,54226440.408033,54226440.408033,54226440.408033,54226440.408033,54226440.408033
28,18.900000,512,97545117.541963,97474503.492118,97474503.492118,97474503.492118,97474503.492118,97474503.492118,97474503.492118,97474503.492118
28,60.000000,24,143328690.810596,143697840.235149,144947141.706085,146135588.506679,149414527.748308,148735683.957965,150817458.062268,149617947.893310
28,60.000000,18,145828381.681575,150749957.321611,150792960.023933,150792940.148687,150792940.148687,150746716.591338,150615869.034630,150792960.023933
28,60.000000,12,150368863.252072,150368863.252072,150368863.252072,150368863.252072,150368863.252072,150368863.252072,150368863.252072,150368863.252072
28,56.300000,64,150971509.414772,150971509.414772,150971509.414772,150971509.414772,150971509.414772,150971509.414772,150971509.414772,150971509.414772
