arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
20,500.000000,200,59794968.420159,59794968.420159,59794968.420159,59794968.420159,59794968.420159,59794968.420159,59794968.420159,59794968.420159
20,2000.000000,800,244433419.273744,244433419.273744,244433419.273744,244433419.273744,244433419.273744,244433419.273744,244433419.273744,244433419.273744
20,100.000000,50,10176207.313633,10176207.313633,10176207.313633,10176207.313633,10176207.313633,10176207.313633,10176207.313633,10176207.313633
20,8.500000,262144,38038433.487651,37911630.547126,37911630.547126,37911630.547126,37911630.547126,37911630.547126,37911630.547126,37911630.547126
20,9.800000,32768,50770897.164750,50770897.164750,50770897.164750,50770897.164750,50770897.164750,50770897.164750,50770897.164750,50770897.164750
20,12.400000,4096,73524549.385169,73524549.385169,73524549.385169,73524549.385169,73524549.385169,73524549.385169,73524549.385169,73524549.385169
20,18.900000,512,118081321.629294,118081321.629294,118081321.629294,118081321.629294,118081321.629294,118081321.629294,118081321.629294,118081321.629294
20,60.000000,24,175045342.722382,175249310.418758,175282209.203841,175282209.203841,175282209.203841,175282209.203841,175282209.203841,175282209.203841
20,60.000000,18,181002498.978406,181267809.408314,181622094.883298,182355129.215130,183132249.215184,183823919.422342,183829815.405087,182990609.540459
20,60.000000,12,186590233.869887,187103326.224654,187153645.168870,187153645.168870,187153645.168870,187153645.168870,187153645.168870,187153645.168870
20,56.300000,64,187978550.460169,187978550.460169,187978550.460169,187978550.460169,187978550.460169,187978550.460169,187978550.460169,187978550.460169
