arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
36,500.000000,200,57633425.932400,57633425.932400,57633425.932400,57633425.932400,57633425.932400,57633425.932400,57633425.932400,57633425.932400
36,100.000000,50,8646428.128331,8646428.128331,8646428.128331,8646428.128331,8646428.128331,8646428.128331,8646428.128331,8646428.128331
36,2000.000000,800,242711278.854300,242711278.854300,242711278.854300,242711278.854300,242711278.854300,242711278.854300,242711278.854300,242711278.854300
36,8.500000,262144,15379326.947030,15009282.390595,15009282.390595,15009282.390595,15009282.390595,15009282.390595,15009282.390595,15009282.390595
36,9.800000,32768,22442091.659362,21455390.521854,21455390.521854,21455390.521854,21455390.521854,21455390.521854,21455390.521854,21455390.521854
36,12.400000,4096,38354072.748671,38238765.304477,38238765.304477,38238765.304477,38238765.304477,38238765.304477,38238765.304477,38238765.304477
36,18.900000,512,74875633.646485,74741846.545203,74741846.545203,74741846.545203,74741846.545203,74741846.545203,74741846.545203,74741846.545203
36,60.000000,24,111860255.461395,113658143.680863,113658143.680863,113658143.680863,113658143.680863,113598881.458392,113440933.387248,113658143.680863
36,60.000000,18,113361058.810537,113361058.810537,113361058.810537,113361058.810537,113361058.810537,113361058.810537,113361058.810537,113361058.810537
36,60.000000,12,113161282.042008,113161282.042008,113161282.042008,113161282.042008,113161282.042008,113161282.042008,113161282.042008,113161282.042008
36,56.300000,64,113491131.334211,113491131.334211,113491131.334211,113491131.334211,113491131.334211,113491131.334211,113491131.334211,113491131.334211
