arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
20,100.000000,50,10070363.995125,10070363.995125,10070363.995125,10070363.995125,10070363.995125,10070363.995125,10070363.995125,10070363.995125
20,2000.000000,800,245448242.284049,245448242.284049,245448242.284049,245448242.284049,245448242.284049,245448242.284049,245448242.284049,245448242.284049
20,500.000000,200,60038502.273035,60038502.273035,60038502.273035,60038502.273035,60038502.273035,60038502.273035,60038502.273035,60038502.273035
20,8.500000,262144,37092570.564787,37092570.564787,37092570.564787,37092570.564787,37092570.564787,37092570.564787,37092570.564787,37092570.564787
20,9.800000,32768,49529271.053721,49529271.053721,49529271.053721,49529271.053721,49529271.053721,49529271.053721,49529271.053721,49529271.053721
20,12.400000,4096,71979137.379483,71979137.379483,71979137.379483,71979137.379483,71979137.379483,71979137.379483,71979137.379483,71979137.379483
20,18.900000,512,117366585.513684,117366585.513684,117366585.513684,117366585.513684,117366585.513684,117366585.513684,117366585.513684,117366585.513684
20,60.000000,24,174319999.165672,174396213.621590,174396213.621590,174396213.621590,174396213.621590,174396213.621590,174396213.621590,174396213.621590
20,60.000000,18,181228199.757735,181477448.197678,181934959.435082,182305034.274243,182979087.109187,184273086.749688,184289945.886839,182778708.140896
20,60.000000,12,186140203.674441,186638343.490624,186756415.382185,186756415.382185,186756415.382185,186756415.382185,186756415.382185,186756415.382185
20,56.300000,64,186632855.900720,186632855.900720,186632855.900720,186632855.900720,186632855.900720,186632855.900720,186632855.900720,186632855.900720
