arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
40,2000.000000,800,241806095.322283,241806095.322283,241806095.322283,241806095.322283,241806095.322283,241806095.322283,241806095.322283,241806095.322283
40,500.000000,200,57554125.823975,57554125.823975,57554125.823975,57554125.823975,57554125.823975,57554125.823975,57554125.823975,57554125.823975
40,100.000000,50,8053874.945183,8053874.945183,8053874.945183,8053874.945183,8053874.945183,8053874.945183,8053874.945183,8053874.945183
40,9.800000,32768,18398902.223744,18398902.223744,18398902.223744,18398902.223744,18398902.223744,18398902.223744,18398902.223744,18398902.223744
40,8.500000,262144,10604622.946900,10667296.642577,10667296.642577,10667296.642577,10667296.642577,10667296.642577,10667296.642577,10667296.642577
40,12.400000,4096,31115402.910267,31057114.112616,31057114.112616,31057114.112616,31057114.112616,31057114.112616,31057114.112616,31057114.112616
40,18.900000,512,65288686.205262,65222092.478711,65209669.885084,65209669.885084,65209669.885084,65209669.885084,65209669.885084,65209669.885084
40,60.000000,24,96176172.991078,96190731.452477,96190731.452477,96190731.452477,96190731.452477,96159749.120323,96007012.066441,96190731.452477
40,60.000000,18,95203995.960803,95203995.960803,95203995.960803,95203995.960803,95203995.960803,95203995.960803,95203995.960803,95203995.960803
40,60.000000,12,94550660.113978,94550660.113978,94550660.113978,94550660.113978,94550660.113978,94550660.113978,94550660.113978,94550660.113978
40,56.300000,64,93992478.281526,93992478.281526,93992478.281526,93992478.281526,93992478.281526,93992478.281526,93992478.281526,93992478.281526
