arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
32,100.000000,50,8925751.203177,8925751.203177,8925751.203177,8925751.203177,8925751.203177,8925751.203177,8925751.203177,8925751.203177
32,500.000000,200,57814375.616076,57814375.616076,57814375.616076,57814375.616076,57814375.616076,57814375.616076,57814375.616076,57814375.616076
32,2000.000000,800,242124934.321087,242124934.321087,242124934.321087,242124934.321087,242124934.321087,242124934.321087,242124934.321087,242124934.321087
32,9.800000,32768,25612195.785472,25574901.349240,25574901.349240,25574901.349240,25574901.349240,25574901.349240,25574901.349240,25574901.349240
32,8.500000,262144,19704383.340772,19625401.563082,19625401.563082,19625401.563082,19625401.563082,19625401.563082,19625401.563082,19625401.563082
32,12.400000,4096,45145388.323587,44771021.336869,44771021.336869,44771021.336869,44771021.336869,44771021.336869,44771021.336869,44771021.336869
32,18.900000,512,84634143.593216,84491713.023410,84491713.023410,84491713.023410,84491713.023410,84491713.023410,84491713.023410,84491713.023410
32,60.000000,24,124823029.631268,130134897.888166,132334672.804850,132334633.414817,132334230.457095,132163989.917747,131842620.056387,132334683.195235
32,60.000000,18,128439152.067654,129030036.103713,129030036.103713,129030036.103713,129030036.103713,129021829.936598,128987505.433044,129030036.103713
32,60.000000,12,131781256.768601,131781256.768601,131781256.768601,131781256.768601,131781256.768601,131781256.768601,131781256.768601,131781256.768601
32,56.300000,64,131146242.200644,131146242.200644,131146242.200644,131146242.200644,131146242.200644,131146242.200644,131146242.200644,131146242.200644
