arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
36,100.000000,50,8652146.168301,8652146.168301,8652146.168301,8652146.168301,8652146.168301,8652146.168301,8652146.168301,8652146.168301
36,2000.000000,800,241994325.324180,241994325.324180,241994325.324180,241994325.324180,241994325.324180,241994325.324180,241994325.324180,241994325.324180
36,500.000000,200,58375483.756131,58375483.756131,58375483.756131,58375483.756131,58375483.756131,58375483.756131,58375483.756131,58375483.756131
36,8.500000,262144,14982570.564621,14700307.808364,14700307.808364,14700307.808364,14700307.808364,14700307.808364,14700307.808364,14700307.808364
36,9.800000,32768,22991086.119498,22998860.473803,23011456.301618,23011456.301618,23011456.301618,23011456.301618,23011456.301618,23011456.301618
36,12.400000,4096,39150279.241780,39150279.241780,39150279.241780,39150279.241780,39150279.241780,39150279.241780,39150279.241780,39150279.241780
36,18.900000,512,75780573.927439,75486684.583668,75486684.583668,75486684.583668,75486684.583668,75486684.583668,75486684.583668,75486684.583668
36,60.000000,24,112276295.828378,113843899.635687,113957510.489658,113957482.433497,113957482.433497,113884826.863934,113765845.463657,113957510.489658
36,60.000000,18,112915306.477986,113069328.060091,113069328.060091,113069328.060091,113069328.060091,113069328.060091,113069328.060091,113069328.060091
36,60.000000,12,113421796.173908,113421796.173908,113421796.173908,113421796.173908,113421796.173908,113421796.173908,113421796.173908,113421796.173908
36,56.300000,64,112799175.795956,112799175.795956,112799175.795956,112799175.795956,112799175.795956,112799175.795956,112799175.795956,112799175.795956
