arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
32,500.000000,200,58641553.980676,58641553.980676,58641553.980676,58641553.980676,58641553.980676,58641553.980676,58641553.980676,58641553.980676
32,2000.000000,800,242243956.687092,242243956.687092,242243956.687092,242243956.687092,242243956.687092,242243956.687092,242243956.687092,242243956.687092
32,100.000000,50,8974872.177139,8974872.177139,8974872.177139,8974872.177139,8974872.177139,8974872.177139,8974872.177139,8974872.177139
32,9.800000,32768,26122437.103740,25980980.215224,25980980.215224,25980980.215224,26058933.557049,25980980.215224,25980980.215224,25980980.215224
32,8.500000,262144,17863519.503084,17787959.586445,17787959.586445,17787959.586445,17787959.586445,17787959.586445,17787959.586445,17787959.586445
32,12.400000,4096,46338236.119169,46069941.997992,46069941.997992,46069941.997992,46069941.997992,46069941.997992,46069941.997992,46069941.997992
32,18.900000,512,84554933.851823,84554933.851823,84554933.851823,84554933.851823,84554933.851823,84554933.851823,84554933.851823,84554933.851823
32,60.000000,24,127424096.489870,124980387.759735,132386031.223276,132386031.223276,132385942.058477,132207433.625955,131724395.570430,132386031.457171
32,60.000000,18,132328375.091991,132697177.378680,132697177.378680,132697177.378680,132697177.378680,132684353.491596,132622057.234102,132697177.378680
32,60.000000,12,132561544.425408,132561544.425408,132561544.425408,132561544.425408,132561544.425408,132561544.425408,132561544.425408,132561544.425408
32,56.300000,64,130430145.852382,130430145.852382,130430145.852382,130430145.852382,130430145.852382,130430145.852382,130430145.852382,130430145.852382
