arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
38,500.000000,200,57414630.256877,57414630.256877,57414630.256877,57414630.256877,57414630.256877,57414630.256877,57414630.256877,57414630.256877
38,2000.000000,800,244176765.133207,244176765.133207,244176765.133207,244176765.133207,244176765.133207,244176765.133207,244176765.133207,244176765.133207
38,100.000000,50,8290610.058846,8290610.058846,8290610.058846,8290610.058846,8290610.058846,8290610.058846,8290610.058846,8290610.058846
38,8.500000,262144,13503676.704514,13082450.666665,13082450.666665,13082450.666665,13082450.666665,13082450.666665,13082450.666665,13082450.666665
38,9.800000,32768,21697166.066214,21697166.066214,21697166.066214,21697166.066214,21697166.066214,21697166.066214,21697166.066214,21697166.066214
38,12.400000,4096,33351709.528838,33361088.523268,33273598.531032,33273598.531032,33273598.531032,33273598.531032,33273598.531032,33273598.531032
38,18.900000,512,69062763.946830,69044478.258575,69057104.443869,69057104.443869,69057104.443869,69057104.443869,69057104.443869,69057104.443869
38,60.000000,24,102660829.441314,103011049.836728,103011049.836728,103011049.836728,103011049.836728,102971476.380044,102817594.078776,103011049.836728
38,60.000000,18,103306147.964773,103306147.964773,103306147.964773,103306147.964773,103306147.964773,103306147.964773,103306147.964773,103306147.964773
38,60.000000,12,104686434.374060,104686434.374060,104686434.374060,104686434.374060,104686434.374060,104686434.374060,104686434.374060,104686434.374060
38,56.300000,64,103704573.467748,103704573.467748,103704573.467748,103704573.467748,103704573.467748,103704573.467748,103704573.467748,103704573.467748
