arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
26,100.000000,50,9629159.931734,9629159.931734,9629159.931734,9629159.931734,9629159.931734,9629159.931734,9629159.931734,9629159.931734
26,500.000000,200,59116452.314853,59116452.314853,59116452.314853,59116452.314853,59116452.314853,59116452.314853,59116452.314853,59116452.314853
26,2000.000000,800,246207735.563334,246207735.563334,246207735.563334,246207735.563334,246207735.563334,246207735.563334,246207735.563334,246207735.563334
26,8.500000,262144,31234019.761940,27917240.145477,27917240.145477,27917240.145477,27917240.145477,27917240.145477,27917240.145477,27917240.145477
26,9.800000,32768,34750451.431716,34131818.897035,34057683.130779,34057683.130779,34057683.130779,34057683.130779,34057683.130779,34057683.130779
26,12.400000,4096,58140082.453446,58140082.453446,58140082.453446,58140082.453446,58140082.453446,58140082.453446,58140082.453446,58140082.453446
26,18.900000,512,103132524.185977,103132524.185977,103132524.185977,103132524.185977,103132524.185977,103132524.185977,103132524.185977,103132524.185977
26,60.000000,24,153272354.743089,152995920.749753,152745478.163036,151077154.660016,150641066.590756,158814304.638713,158532332.902237,150811645.265057
26,60.000000,18,156878705.519072,158599607.666649,159022189.592689,159022189.592689,159022139.605879,158934519.719180,158589988.850346,159022189.592689
26,60.000000,12,157953622.216559,157953622.216559,157953622.216559,157953622.216559,157953622.216559,157953622.216559,157953622.216559,157953622.216559
26,56.300000,64,159320381.515463,159320381.515463,159320381.515463,159320381.515463,159320381.515463,159320381.515463,159320381.515463,159320381.515463
