arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
26,500.000000,200,57568040.256839,57568040.256839,57568040.256839,57568040.256839,57568040.256839,57568040.256839,57568040.256839,57568040.256839
26,100.000000,50,9629216.268527,9629216.268527,9629216.268527,9629216.268527,9629216.268527,9629216.268527,9629216.268527,9629216.268527
26,2000.000000,800,242366955.691509,242366955.691509,242366955.691509,242366955.691509,242366955.691509,242366955.691509,242366955.691509,242366955.691509
26,8.500000,262144,26137274.293961,26137274.293961,26137274.293961,26137274.293961,26137274.293961,26137274.293961,26137274.293961,26137274.293961
26,9.800000,32768,35916628.687098,35916628.687098,35916628.687098,35916628.687098,35916628.687098,35916628.687098,35916628.687098,35916628.687098
26,12.400000,4096,59002211.844594,59002211.844594,59002211.844594,59002211.844594,59002211.844594,59002211.844594,59002211.844594,59002211.844594
26,18.900000,512,100877165.708660,100877165.708660,100877165.708660,100877165.708660,100877165.708660,100877165.708660,100877165.708660,100877165.708660
26,60.000000,24,151621854.046944,150966878.398391,152488033.236421,153243794.781964,155381886.533511,158306485.391465,157996755.281195,157424167.009939
26,60.000000,18,157717417.144750,158817101.338283,159574186.228570,160342814.243821,160342634.305870,160254177.538135,159723570.952692,160342820.269195
26,60.000000,12,157961950.509885,157961950.509885,157961950.509885,157961950.509885,157961950.509885,157961950.509885,157961950.509885,157961950.509885
26,56.300000,64,159063737.264208,159063737.264208,159063737.264208,159063737.264208,159063737.264208,159063737.264208,159063737.264208,159063737.264208
