arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
22,100.000000,50,9874751.001265,9874751.001265,9874751.001265,9874751.001265,9874751.001265,9874751.001265,9874751.001265,9874751.001265
22,500.000000,200,59698675.958551,59698675.958551,59698675.958551,59698675.958551,59698675.958551,59698675.958551,59698675.958551,59698675.958551
22,2000.000000,800,240491776.934081,240491776.934081,240491776.934081,240491776.934081,240491776.934081,240491776.934081,240491776.934081,240491776.934081
22,8.500000,262144,35479263.924096,33276120.298758,32948061.957856,32948061.957856,32948061.957856,32948061.957856,32948061.957856,32948061.957856
22,9.800000,32768,46859516.056336,46775367.373656,46775367.373656,46775367.373656,46775367.373656,46775367.373656,46775367.373656,46775367.373656
22,12.400000,4096,68639744.637192,68639744.637192,68639744.637192,68639744.637192,68639744.637192,68639744.637192,68639744.637192,68639744.637192
22,18.900000,512,110734364.233751,110734364.233751,110734364.233751,110734364.233751,110734364.233751,110734364.233751,110734364.233751,110734364.233751
22,60.000000,24,169567752.585597,169640984.630731,169916364.116931,170038864.861329,170038864.861329,170028623.761393,170028623.761393,170028623.761393
22,60.000000,18,171555938.520131,170941433.539655,170325018.275028,169736672.076779,169323218.683573,177700722.920796,177730272.979834,169273499.844331
22,60.000000,12,177723167.807996,177827201.610559,177827201.610559,177827201.610559,177827201.610559,177827201.610559,177827201.610559,177827201.610559
22,56.300000,64,177002918.392685,177002918.392685,177002918.392685,177002918.392685,177002918.392685,177002918.392685,177002918.392685,177002918.392685
