arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
22,500.000000,200,59474551.693023,59474551.693023,59474551.693023,59474551.693023,59474551.693023,59474551.693023,59474551.693023,59474551.693023
22,2000.000000,800,244003805.230018,244003805.230018,244003805.230018,244003805.230018,244003805.230018,244003805.230018,244003805.230018,244003805.230018
22,100.000000,50,9751225.679761,9751225.679761,9751225.679761,9751225.679761,9751225.679761,9751225.679761,9751225.679761,9751225.679761
22,8.500000,262144,38790722.815904,32247816.670416,32247816.670416,32247816.670416,32247816.670416,32247816.670416,32247816.670416,32247816.670416
22,9.800000,32768,45733098.831325,45733098.831325,45733098.831325,45733098.831325,45733098.831325,45733098.831325,45733098.831325,45733098.831325
22,12.400000,4096,66856523.288785,66856523.288785,66856523.288785,66856523.288785,66856523.288785,66856523.288785,66856523.288785,66856523.288785
22,18.900000,512,112464240.577632,112464240.577632,112464240.577632,112464240.577632,112464240.577632,112464240.577632,112464240.577632,112464240.577632
22,60.000000,24,168655511.779375,169136714.640056,169356501.213340,169510009.629788,169556852.634475,169556852.634475,169556852.634475,169556852.634475
22,60.000000,18,170368112.748370,169674492.684468,172938693.923241,175457159.863117,175965577.664113,173912212.666571,176534423.616063,175964637.242776
22,60.000000,12,178386045.269134,178574413.843708,178574413.843708,178574413.843708,178574413.843708,178574413.843708,178574413.843708,178574413.843708
22,56.300000,64,177243046.199567,177243046.199567,177243046.199567,177243046.199567,177243046.199567,177243046.199567,177243046.199567,177243046.199567
