arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
34,100.000000,50,8370942.684564,8370942.684564,8370942.684564,8370942.684564,8370942.684564,8370942.684564,8370942.684564,8370942.684564
34,500.000000,200,58731064.601756,58731064.601756,58731064.601756,58731064.601756,58731064.601756,58731064.601756,58731064.601756,58731064.601756
34,2000.000000,800,242585587.995365,242585587.995365,242585587.995365,242585587.995365,242585587.995365,242585587.995365,242585587.995365,242585587.995365
34,8.500000,262144,16624699.211708,16636774.668191,16636774.668191,16636774.668191,16636774.668191,16636774.668191,16636774.668191,16636774.668191
34,9.800000,32768,23984368.971363,23984368.971363,23984368.971363,23984368.971363,23984368.971363,23984368.971363,23984368.971363,23984368.971363
34,12.400000,4096,42530288.284548,42529839.668908,42382801.147101,42382801.147101,42382801.147101,42382801.147101,42382801.147101,42382801.147101
34,18.900000,512,78277078.144044,78299849.394879,78277078.144044,78277078.144044,78277078.144044,78277078.144044,78277078.144044,78277078.144044
34,60.000000,24,120824887.159198,122386853.548699,123343438.083992,123343438.083992,123343438.083992,123257760.539944,122973340.356917,123343438.083992
34,60.000000,18,123112319.006038,123112319.006038,123112319.006038,123112319.006038,123112319.006038,123112319.006038,123112319.006038,123112319.006038
34,60.000000,12,121928108.047438,121928108.047438,121928108.047438,121928108.047438,121928108.047438,121928108.047438,121928108.047438,121928108.047438
34,56.300000,64,122385040.384867,122385040.384867,122385040.384867,122385040.384867,122385040.384867,122385040.384867,122385040.384867,122385040.384867
