arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
38,500.000000,200,57096825.212810,57096825.212810,57096825.212810,57096825.212810,57096825.212810,57096825.212810,57096825.212810,57096825.212810
38,2000.000000,800,245134991.116684,245134991.116684,245134991.116684,245134991.116684,245134991.116684,245134991.116684,245134991.116684,245134991.116684
38,100.000000,50,8459965.724440,8459965.724440,8459965.724440,8459965.724440,8459965.724440,8459965.724440,8459965.724440,8459965.724440
38,8.500000,262144,11370612.833881,11370612.833881,11370612.833881,11370612.833881,11370612.833881,11370612.833881,11370612.833881,11370612.833881
38,9.800000,32768,20363021.334577,20383209.295396,20383209.295396,20383209.295396,20383209.295396,20383209.295396,20383209.295396,20383209.295396
38,12.400000,4096,34729772.669885,34693729.831777,34671680.914610,34671680.914610,34671680.914610,34671680.914610,34671680.914610,34671680.914610
38,18.900000,512,70127606.070638,70092230.320246,70092230.320246,70092230.320246,70090665.856745,70092230.320246,70092230.320246,70092230.320246
38,60.000000,24,104394814.372347,104628626.105778,104628626.105778,104628626.105778,104628626.105778,104572113.745916,104422522.314602,104628626.105778
38,60.000000,18,103743729.696386,103743729.696386,103743729.696386,103743729.696386,103743729.696386,103743729.696386,103743729.696386,103743729.696386
38,60.000000,12,102510517.473657,102510517.473657,102510517.473657,102510517.473657,102510517.473657,102510517.473657,102510517.473657,102510517.473657
38,56.300000,64,103883075.636586,103883075.636586,103883075.636586,103883075.636586,103883075.636586,103883075.636586,103883075.636586,103883075.636586
