arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
20,100.000000,50,10132833.914980,10132833.914980,10132833.914980,10132833.914980,10132833.914980,10132833.914980,10132833.914980,10132833.914980
20,2000.000000,800,245440789.019016,245440789.019016,245440789.019016,245440789.019016,245440789.019016,245440789.019016,245440789.019016,245440789.019016
20,500.000000,200,59676710.900248,59676710.900248,59676710.900248,59676710.900248,59676710.900248,59676710.900248,59676710.900248,59676710.900248
20,8.500000,262144,38283580.984490,38251097.590772,38251097.590772,38251097.590772,38251097.590772,38251097.590772,38251097.590772,38251097.590772
20,9.800000,32768,49259835.178301,49259835.178301,49259835.178301,49259835.178301,49259835.178301,49259835.178301,49259835.178301,49259835.178301
20,12.400000,4096,73309714.995874,73309714.995874,73309714.995874,73309714.995874,73309714.995874,73309714.995874,73309714.995874,73309714.995874
20,18.900000,512,118682242.519576,118682242.519576,118682242.519576,118682242.519576,118682242.519576,118682242.519576,118682242.519576,118682242.519576
20,60.000000,24,174966733.263713,175016033.657864,175031001.018105,175031001.018105,175031001.018105,175031001.018105,175031001.018105,175031001.018105
20,60.000000,18,182009454.346773,182687971.504053,182721085.057790,182748289.073682,184031498.900730,184679139.320142,184679139.320142,184143366.215469
20,60.000000,12,186672808.538753,187311546.788433,187333228.043552,187333228.043552,187333139.781908,187333228.043552,187333228.043552,187333228.043552
20,56.300000,64,187595351.740700,187595351.740700,187595351.740700,187595351.740700,187595351.740700,187595351.740700,187595351.740700,187595351.740700
