arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
40,100.000000,50,8533924.312732,8449061.119968,8449061.119968,8449061.119968,8449061.119968,8449061.119968,8449061.119968,8449061.119968
40,500.000000,200,57330535.335310,57330535.335310,57330535.335310,57330535.335310,57330535.335310,57330535.335310,57330535.335310,57330535.335310
40,2000.000000,800,242726069.386567,242726069.386567,242726069.386567,242726069.386567,242726069.386567,242726069.386567,242726069.386567,242726069.386567
40,9.800000,32768,17485488.025908,17583029.860154,17583029.860154,17583029.860154,17583029.860154,17583029.860154,17583029.860154,17583029.860154
40,8.500000,262144,10125468.758089,10125468.758089,10125468.758089,10125468.758089,10125468.758089,10125468.758089,10125468.758089,10125468.758089
40,12.400000,4096,31017466.858842,31203120.870339,31017466.858842,31017466.858842,31017466.858842,31017466.858842,31017466.858842,31017466.858842
40,18.900000,512,66010992.843535,66044926.159221,66000404.171835,66000404.171835,66000404.171835,66000404.171835,66000404.171835,66000404.171835
40,60.000000,24,94892237.280029,94892237.280029,94892237.280029,94892237.280029,94892237.280029,94852050.904860,94747154.184734,94892237.280029
40,60.000000,18,93858197.024911,93858197.024911,93858197.024911,93858197.024911,93858197.024911,93858197.024911,93858197.024911,93858197.024911
40,60.000000,12,94792050.652648,94792050.652648,94792050.652648,94792050.652648,94792050.652648,94792050.652648,94792050.652648,94792050.652648
40,56.300000,64,94542727.519095,94542727.519095,94542727.519095,94542727.519095,94542727.519095,94542727.519095,94542727.519095,94542727.519095
