arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
30,100.000000,50,8986099.588087,8986099.588087,8986099.588087,8986099.588087,8986099.588087,8986099.588087,8986099.588087,8986099.588087
30,500.000000,200,59805468.185075,59805468.185075,59805468.185075,59805468.185075,59805468.185075,59805468.185075,59805468.185075,59805468.185075
30,2000.000000,800,241892010.568819,241892010.568819,241892010.568819,241892010.568819,241892010.568819,241892010.568819,241892010.568819,241892010.568819
30,8.500000,262144,20727714.325523,20727714.325523,20727714.325523,20727714.325523,20727714.325523,20727714.325523,20727714.325523,20727714.325523
30,9.800000,32768,27992602.872321,27664698.438918,27664698.438918,27664698.438918,27664698.438918,27664698.438918,27664698.438918,27664698.438918
30,12.400000,4096,49397527.603006,49397527.603006,49397527.603006,49397527.603006,49397527.603006,49397527.603006,49397527.603006,49397527.603006
30,18.900000,512,90234252.756678,90231065.534088,90231065.534088,90231065.534088,90231065.534088,90231065.534088,90231065.534088,90231065.534088
30,60.000000,24,134877814.144466,139006533.832754,142167181.354469,143042877.868003,143042610.967468,142626616.547560,141481795.636729,143042641.500469
30,60.000000,18,141816462.750894,142371382.640628,142371382.640628,142371382.640628,142371382.640628,142349240.429411,142234976.584080,142371382.640628
30,60.000000,12,140976288.105616,140976288.105616,140976288.105616,140976288.105616,140976288.105616,140976288.105616,140976288.105616,140976288.105616
30,56.300000,64,140229188.958487,140229188.958487,140229188.958487,140229188.958487,140229188.958487,140229188.958487,140229188.958487,140229188.958487
