arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
26,500.000000,200,59514574.143014,59514574.143014,59514574.143014,59514574.143014,59514574.143014,59514574.143014,59514574.143014,59514574.143014
26,100.000000,50,9548583.529240,9548583.529240,9548583.529240,9548583.529240,9548583.529240,9548583.529240,9548583.529240,9548583.529240
26,2000.000000,800,241392018.727787,241392018.727787,241392018.727787,241392018.727787,241392018.727787,241392018.727787,241392018.727787,241392018.727787
26,8.500000,262144,24349017.400830,24300327.067123,24303687.606499,24303687.606499,24303687.606499,24303687.606499,24303687.606499,24303687.606499
26,9.800000,32768,37816036.195684,37661291.274798,37661291.274798,37661291.274798,37661291.274798,37661291.274798,37661291.274798,37661291.274798
26,12.400000,4096,56750080.228485,56562046.468802,56562046.468802,56562046.468802,56562046.468802,56562046.468802,56562046.468802,56562046.468802
26,18.900000,512,102681249.647613,102681249.647613,102681249.647613,102681249.647613,102681249.647613,102681249.647613,102681249.647613,102681249.647613
26,60.000000,24,152523159.144757,151377656.700400,150897577.435103,149919661.049295,149197650.949002,158643056.184277,158407342.700464,149072365.011839
26,60.000000,18,154399992.756177,158715223.062477,160092185.395480,160092185.395480,160092132.722727,160037686.602806,159691431.486527,160092185.395480
26,60.000000,12,160252945.718346,160252945.718346,160252945.718346,160252945.718346,160252945.718346,160252945.718346,160252945.718346,160252945.718346
26,56.300000,64,159998372.392046,159998372.392046,159998372.392046,159998372.392046,159998372.392046,159998372.392046,159998372.392046,159998372.392046
