arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
34,500.000000,200,58293897.438064,58293897.438064,58293897.438064,58293897.438064,58293897.438064,58293897.438064,58293897.438064,58293897.438064
34,100.000000,50,8744560.142367,8744560.142367,8744560.142367,8744560.142367,8744560.142367,8744560.142367,8744560.142367,8744560.142367
34,2000.000000,800,243499086.404252,243499086.404252,243499086.404252,243499086.404252,243499086.404252,243499086.404252,243499086.404252,243499086.404252
34,8.500000,262144,16712452.474806,16712452.474806,16712452.474806,16712452.474806,16712452.474806,16712452.474806,16712452.474806,16712452.474806
34,9.800000,32768,24880682.030888,24728551.118400,24728551.118400,24728551.118400,24728551.118400,24728551.118400,24728551.118400,24728551.118400
34,12.400000,4096,43869260.920863,43228090.263995,43228090.263995,43228090.263995,43228090.263995,43228090.263995,43228090.263995,43228090.263995
34,18.900000,512,80166010.855477,80140143.579226,80140143.579226,80140143.579226,80140143.579226,80140143.579226,80140143.579226,80140143.579226
34,60.000000,24,120896568.524660,123832844.205142,123832844.205142,123832844.205142,123832844.205142,123742583.518434,123443842.115334,123832844.205142
34,60.000000,18,122487992.765460,122543339.702270,122543339.702270,122543339.702270,122543339.702270,122543339.702270,122543339.702270,122543339.702270
34,60.000000,12,123317685.611466,123317685.611466,123317685.611466,123317685.611466,123317685.611466,123317685.611466,123317685.611466,123317685.611466
34,56.300000,64,122379377.832267,122379377.832267,122379377.832267,122379377.832267,122379377.832267,122379377.832267,122379377.832267,122379377.832267
