arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
24,2000.000000,800,240011703.950563,240011703.950563,240011703.950563,240011703.950563,240011703.950563,240011703.950563,240011703.950563,240011703.950563
24,500.000000,200,58854017.012879,58854017.012879,58854017.012879,58854017.012879,58854017.012879,58854017.012879,58854017.012879,58854017.012879
24,100.000000,50,9750906.078485,9750906.078485,9750906.078485,9750906.078485,9750906.078485,9750906.078485,9750906.078485,9750906.078485
24,8.500000,262144,30185955.176729,29997740.124735,29997740.124735,29997740.124735,29997740.124735,29997740.124735,29997740.124735,29997740.124735
24,9.800000,32768,41888345.310765,41888345.310765,41888345.310765,41888345.310765,41888345.310765,41888345.310765,41888345.310765,41888345.310765
24,12.400000,4096,62599959.381199,62599959.381199,62599959.381199,62599959.381199,62599959.381199,62599959.381199,62599959.381199,62599959.381199
24,18.900000,512,108835824.672078,108835824.672078,108835824.672078,108835824.672078,108835824.672078,108835824.672078,108835824.672078,108835824.672078
24,60.000000,24,161841528.501572,162418629.386130,162812983.077102,163578192.784493,163733914.049609,164394952.464650,164391253.708353,163671119.604626
24,60.000000,18,164165759.863466,164964730.039117,166536591.230327,167548105.683719,167547818.778343,167353135.479073,166366639.027670,167548144.650400
24,60.000000,12,168559355.574472,168566781.351974,168566781.351974,168566781.351974,168566781.351974,168566781.351974,168566781.351974,168566781.351974
24,56.300000,64,168267044.636647,168267044.636647,168267044.636647,168267044.636647,168267044.636647,168267044.636647,168267044.636647,168267044.636647
