arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
40,500.000000,200,57724914.322967,57724914.322967,57724914.322967,57724914.322967,57724914.322967,57724914.322967,57724914.322967,57724914.322967
40,100.000000,50,7800990.048729,7822813.022476,7829908.372472,7829908.372472,7829908.372472,7822813.022476,7822813.022476,7822813.022476
40,2000.000000,800,244409005.458301,244409005.458301,244409005.458301,244409005.458301,244409005.458301,244409005.458301,244409005.458301,244409005.458301
40,8.500000,262144,8835903.276102,8835903.276102,8835903.276102,8835903.276102,8835903.276102,8835903.276102,8835903.276102,8835903.276102
40,9.800000,32768,16231610.086445,16231610.086445,16231610.086445,16231610.086445,16231610.086445,16231610.086445,16231610.086445,16231610.086445
40,12.400000,4096,32612043.631569,32554519.356224,32554519.356224,32554519.356224,32554519.356224,32554519.356224,32554519.356224,32554519.356224
40,18.900000,512,66606690.516176,66432635.942941,66417841.239276,66417841.239276,66417841.239276,66417841.239276,66417841.239276,66417841.239276
40,60.000000,24,93132614.128499,93579907.637633,93579907.637633,93579907.637633,93579907.637633,93546179.521878,93442005.757170,93579907.637633
40,60.000000,18,96709410.032417,96709410.032417,96709410.032417,96709410.032417,96709410.032417,96709410.032417,96709410.032417,96709410.032417
40,60.000000,12,95912839.871127,95912839.871127,95912839.871127,95912839.871127,95912839.871127,95912839.871127,95912839.871127,95912839.871127
40,56.300000,64,92166669.455395,92166669.455395,92166669.455395,92166669.455395,92166669.455395,92166669.455395,92166669.455395,92166669.455395
