frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
2,122124.078150,58088.000000,131308.432182,31286.000000,123593.168286,35726.000000,134223.073400,35726.000000,123436.176626,35726.000000,117579.672916,43262.000000
64,443767.527757,209206.000000,540723.304096,76581.000000,565869.046576,112671.000000,442303.767784,209206.000000,443767.527757,209206.000000,443767.527757,209206.000000
32,207011.973622,136907.000000,213645.235112,41848.000000,200690.935002,53027.000000,204137.777550,131866.000000,207530.366691,136907.000000,207011.973622,136907.000000
8192,370397.109852,118074.000000,417169.715309,33416.000000,414117.865093,34403.000000,409166.307797,36247.000000,415995.441756,41260.000000,374636.992630,78730.000000
32768,1835179.180149,209222.000000,2055192.810749,78061.000000,2055758.973024,74207.000000,2047287.116494,74207.000000,2036142.462228,74207.000000,2013450.697532,74207.000000
65536,1170856.193133,70517.000000,1028259.564277,72960.000000,1029150.060149,72960.000000,1029096.443860,72960.000000,1026155.103853,72960.000000,1026806.682969,72960.000000
8,332337.136140,288487.000000,307604.304222,57645.000000,304950.518381,63437.000000,271487.382950,63437.000000,260059.488852,133443.000000,332337.136140,288487.000000
512,508668.173588,205428.000000,864475.361003,73391.000000,733868.377249,82021.000000,645797.901499,90113.000000,513368.039660,158975.000000,508668.173588,205428.000000
2048,470514.763717,285095.000000,608756.946911,41911.000000,606019.154932,52823.000000,593852.298193,66869.000000,565292.530042,81193.000000,537133.313185,113387.000000
256,420352.468763,230445.000000,548924.837341,44161.000000,519307.640171,53380.000000,486147.853985,80149.000000,431232.626030,111645.000000,436772.707628,152555.000000
1024,489190.826350,261283.000000,666311.199519,48588.000000,597881.291770,59452.000000,588180.235119,93093.000000,549016.950782,122034.000000,525437.625935,189861.000000
4,521939.978239,291097.000000,590536.634959,107590.000000,585685.851936,124856.000000,576266.131789,121770.000000,612632.966008,165888.000000,521939.978239,291097.000000
128,547076.043865,273043.000000,733383.229720,85033.000000,666704.606333,106617.000000,652119.501127,179209.000000,586737.563654,176703.000000,547076.043865,273043.000000
16,709129.979343,289555.000000,815839.603650,106003.000000,803412.211850,120601.000000,814753.687166,184056.000000,709129.979343,289555.000000,709129.979343,289555.000000
16384,515129.136179,258255.000000,813258.543858,73804.000000,814504.645892,95441.000000,780859.260165,96597.000000,735208.990146,99436.000000,720187.558226,142681.000000
4096,1375673.304144,267428.000000,1811411.009558,85524.000000,1742731.537140,91412.000000,1563746.135205,134253.000000,1466150.470480,159733.000000,1425746.250806,190626.000000
