frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
65536,153877.695788,44513.000000,117429.102909,14648.000000,121252.158294,20618.000000,125396.897003,26294.000000,139991.625807,38242.000000,152996.332237,44513.000000
4096,322416.231738,111643.000000,494330.961888,44157.000000,443890.030366,83675.000000,326112.044820,111643.000000,322530.369817,111643.000000,322416.231738,111643.000000
4,119697.369679,46429.000000,121211.831700,46429.000000,119995.918814,46429.000000,119697.369679,46429.000000,119697.369679,46429.000000,119697.369679,46429.000000
128,300099.090912,137846.000000,299676.998655,137846.000000,300099.090912,137846.000000,300099.090912,137846.000000,300099.090912,137846.000000,300099.090912,137846.000000
64,359755.407216,201058.000000,368312.253281,184845.000000,359707.812659,201058.000000,359755.407216,201058.000000,359755.407216,201058.000000,359755.407216,201058.000000
512,470994.863809,206974.000000,575627.917359,101972.000000,472794.416464,206974.000000,470994.863809,206974.000000,470994.863809,206974.000000,470994.863809,206974.000000
2,158248.738952,91446.000000,158316.662241,91446.000000,158316.662241,91446.000000,158248.738952,91446.000000,158248.738952,91446.000000,158248.738952,91446.000000
16,266115.046591,120641.000000,266115.046591,120641.000000,266115.046591,120641.000000,266115.046591,120641.000000,266115.046591,120641.000000,266115.046591,120641.000000
32,225676.510284,158493.000000,243338.314244,139371.000000,225676.510284,158493.000000,225676.510284,158493.000000,225676.510284,158493.000000,225676.510284,158493.000000
8,113790.738898,30487.000000,114835.479583,30487.000000,115258.829623,30487.000000,113790.738898,30487.000000,113790.738898,30487.000000,113790.738898,30487.000000
8192,608651.124044,272353.000000,789337.589106,77131.000000,773153.898013,77131.000000,746584.112456,100004.000000,723121.601024,124765.000000,646461.585055,241513.000000
2048,680568.795940,260478.000000,1035625.159067,53574.000000,926039.570841,63390.000000,799775.070529,89951.000000,680568.795940,260478.000000,680568.795940,260478.000000
256,664213.959229,236778.000000,970430.347160,176974.000000,914271.233269,208646.000000,664213.959229,236778.000000,664213.959229,236778.000000,664213.959229,236778.000000
32768,653241.594100,207140.000000,868358.889086,135011.000000,854756.054013,135011.000000,856199.707604,119920.000000,842182.399552,95901.000000,805602.092682,89915.000000
1024,544556.237205,281211.000000,661878.965420,109952.000000,661209.227685,109952.000000,618959.239139,134515.000000,544556.237205,281211.000000,544556.237205,281211.000000
16384,1373052.695544,21812.000000,1236019.283434,42961.000000,1219633.120435,58490.000000,1203332.759419,75520.000000,1215423.287066,75520.000000,1216971.057089,75520.000000
