frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
16,103744.267297,24426.000000,103744.267297,24426.000000,103744.267297,24426.000000,103744.267297,24426.000000,103744.267297,24426.000000,103744.267297,24426.000000
256,137985.436895,58472.000000,137985.436895,58472.000000,137985.436895,58472.000000,137985.436895,58472.000000,137985.436895,58472.000000,137985.436895,58472.000000
16384,204185.621504,115114.000000,204185.621504,115114.000000,204185.621504,115114.000000,204185.621504,115114.000000,204185.621504,115114.000000,204185.621504,115114.000000
1024,98159.001869,30019.000000,98159.001869,30019.000000,98159.001869,30019.000000,98159.001869,30019.000000,98159.001869,30019.000000,98159.001869,30019.000000
65536,234400.317043,123786.000000,234400.317043,123786.000000,234400.317043,123786.000000,234400.317043,123786.000000,234400.317043,123786.000000,234400.317043,123786.000000
8,86619.531458,30302.000000,86619.531458,30302.000000,86619.531458,30302.000000,86619.531458,30302.000000,86619.531458,30302.000000,86619.531458,30302.000000
32,163386.478415,138223.000000,163386.478415,138223.000000,163386.478415,138223.000000,163386.478415,138223.000000,163386.478415,138223.000000,163386.478415,138223.000000
2048,99066.171259,37344.000000,99066.171259,37344.000000,99066.171259,37344.000000,99066.171259,37344.000000,99066.171259,37344.000000,99066.171259,37344.000000
512,170650.693860,104526.000000,170650.693860,104526.000000,170650.693860,104526.000000,170650.693860,104526.000000,170650.693860,104526.000000,170650.693860,104526.000000
2,130989.943969,55082.000000,130989.943969,55082.000000,130989.943969,55082.000000,130989.943969,55082.000000,130989.943969,55082.000000,130989.943969,55082.000000
32768,255282.447546,151675.000000,255282.447546,151675.000000,255282.447546,151675.000000,255282.447546,151675.000000,255282.447546,151675.000000,255282.447546,151675.000000
4,194744.788115,120758.000000,194744.788115,120758.000000,194744.788115,120758.000000,194744.788115,120758.000000,194744.788115,120758.000000,194744.788115,120758.000000
8192,234223.414429,132919.000000,234223.414429,132919.000000,234223.414429,132919.000000,234223.414429,132919.000000,234223.414429,132919.000000,234223.414429,132919.000000
128,201724.100380,140299.000000,201724.100380,140299.000000,201724.100380,140299.000000,201724.100380,140299.000000,201724.100380,140299.000000,201724.100380,140299.000000
64,269898.671066,136308.000000,269898.671066,136308.000000,269898.671066,136308.000000,269898.671066,136308.000000,269898.671066,136308.000000,269898.671066,136308.000000
4096,248543.239140,134346.000000,248543.239140,134346.000000,248543.239140,134346.000000,248543.239140,134346.000000,248543.239140,134346.000000,248543.239140,134346.000000
