frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
16,190299.412327,119038.000000,190299.412327,119038.000000,190299.412327,119038.000000,190299.412327,119038.000000,190299.412327,119038.000000,190299.412327,119038.000000
4096,345517.277779,167627.000000,345517.277779,167627.000000,345517.277779,167627.000000,345517.277779,167627.000000,345517.277779,167627.000000,345517.277779,167627.000000
64,356871.908809,171617.000000,356871.908809,171617.000000,356871.908809,171617.000000,356871.908809,171617.000000,356871.908809,171617.000000,356871.908809,171617.000000
8192,82990.576007,26148.000000,82990.576007,26148.000000,82990.576007,26148.000000,82990.576007,26148.000000,82990.576007,26148.000000,82990.576007,26148.000000
16384,472276.216037,177752.000000,472276.216037,177752.000000,472276.216037,177752.000000,472276.216037,177752.000000,472276.216037,177752.000000,472276.216037,177752.000000
128,187695.025717,70359.000000,187695.025717,70359.000000,187695.025717,70359.000000,187695.025717,70359.000000,187695.025717,70359.000000,187695.025717,70359.000000
2048,114685.420277,41926.000000,114685.420277,41926.000000,114685.420277,41926.000000,114685.420277,41926.000000,114685.420277,41926.000000,114685.420277,41926.000000
65536,304921.524332,173586.000000,304921.524332,173586.000000,304921.524332,173586.000000,304921.524332,173586.000000,304921.524332,173586.000000,304921.524332,173586.000000
32768,251288.689421,76653.000000,251288.689421,76653.000000,251288.689421,76653.000000,251288.689421,76653.000000,251288.689421,76653.000000,251288.689421,76653.000000
2,370567.268723,197482.000000,370567.268723,197482.000000,370567.268723,197482.000000,370567.268723,197482.000000,370567.268723,197482.000000,370567.268723,197482.000000
32,516081.952636,251308.000000,516081.952636,251308.000000,516081.952636,251308.000000,516081.952636,251308.000000,516081.952636,251308.000000,516081.952636,251308.000000
8,419998.696786,246811.000000,419998.696786,246811.000000,419998.696786,246811.000000,419998.696786,246811.000000,419998.696786,246811.000000,419998.696786,246811.000000
256,404485.970885,135328.000000,404485.970885,135328.000000,404485.970885,135328.000000,404485.970885,135328.000000,404485.970885,135328.000000,404485.970885,135328.000000
1024,167643.078539,89384.000000,167643.078539,89384.000000,167643.078539,89384.000000,167643.078539,89384.000000,167643.078539,89384.000000,167643.078539,89384.000000
512,433835.057044,316258.000000,433835.057044,316258.000000,433835.057044,316258.000000,433835.057044,316258.000000,433835.057044,316258.000000,433835.057044,316258.000000
4,554418.587406,284339.000000,554418.587406,284339.000000,554418.587406,284339.000000,554418.587406,284339.000000,554418.587406,284339.000000,554418.587406,284339.000000
