frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
8,51611.399283,32506.000000,51612.692189,32506.000000,51733.274486,32506.000000,51611.399283,32506.000000,51611.399283,32506.000000,51611.399283,32506.000000
64,99136.202515,56390.000000,106873.759862,56390.000000,99136.202515,56390.000000,99136.202515,56390.000000,99136.202515,56390.000000,99136.202515,56390.000000
16384,281087.316131,105808.000000,280056.569800,99155.000000,281087.316131,105808.000000,281087.316131,105808.000000,281087.316131,105808.000000,281087.316131,105808.000000
1024,162056.163740,114222.000000,948468.258603,99270.000000,162056.163740,114222.000000,162056.163740,114222.000000,162056.163740,114222.000000,162056.163740,114222.000000
65536,386176.273717,150569.000000,383367.603865,106154.000000,386176.290525,150569.000000,386176.273717,150569.000000,386176.273717,150569.000000,386176.273717,150569.000000
128,156888.586902,104777.000000,164502.432480,59920.000000,156888.586902,104777.000000,156888.586902,104777.000000,156888.586902,104777.000000,156888.586902,104777.000000
8192,288995.363565,112830.000000,306832.042637,86777.000000,288995.363565,112830.000000,288995.363565,112830.000000,288995.363565,112830.000000,288995.363565,112830.000000
16,171000.037243,114538.000000,183231.587935,91237.000000,171000.037243,114538.000000,171000.037243,114538.000000,171000.037243,114538.000000,171000.037243,114538.000000
32,246235.102760,191837.000000,259970.148219,78258.000000,246235.102760,191837.000000,246235.102760,191837.000000,246235.102760,191837.000000,246235.102760,191837.000000
4,185688.089707,171981.000000,2332811.354895,126775.000000,185688.089707,171981.000000,185688.089707,171981.000000,185688.089707,171981.000000,185688.089707,171981.000000
2,244430.471312,190429.000000,578847.665022,104444.000000,244430.471312,190429.000000,244430.471312,190429.000000,244430.471312,190429.000000,244430.471312,190429.000000
2048,357218.885747,250464.000000,356078.594674,100462.000000,357218.885747,250464.000000,357218.885747,250464.000000,357218.885747,250464.000000,357218.885747,250464.000000
256,234754.121378,190739.000000,617886.054173,132461.000000,234754.121378,190739.000000,234754.121378,190739.000000,234754.121378,190739.000000,234754.121378,190739.000000
32768,274123.610351,206468.000000,769394.408408,105797.000000,274123.610351,206468.000000,274123.610351,206468.000000,274123.610351,206468.000000,274123.610351,206468.000000
4096,410582.080790,289698.000000,554197.697473,162086.000000,468281.657362,213828.000000,410582.080790,289698.000000,410582.080790,289698.000000,410582.080790,289698.000000
512,303311.396350,260330.000000,1051245.829495,125157.000000,625669.631365,143581.000000,303311.396350,260330.000000,303311.396350,260330.000000,303311.396350,260330.000000
