frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
2,40962.701095,13750.000000,51831.450231,9390.000000,41927.982434,13750.000000,40962.671092,13750.000000,40962.701095,13750.000000,40962.701095,13750.000000
1024,589111.186726,289724.000000,645591.569434,144301.000000,575811.843458,228209.000000,589111.186726,289724.000000,589111.186726,289724.000000,589111.186726,289724.000000
16,201452.587084,112820.000000,325695.539517,82128.000000,295692.252491,83701.000000,201400.410096,112820.000000,201452.587084,112820.000000,201452.587084,112820.000000
64,139579.828955,115809.000000,407982.480238,51406.000000,374571.260860,83727.000000,139049.678989,115809.000000,139579.828955,115809.000000,139579.828955,115809.000000
512,234789.210717,118944.000000,245680.152656,50205.000000,218041.343596,83036.000000,234125.627004,118944.000000,234789.210717,118944.000000,234789.210717,118944.000000
8,334941.525113,253764.000000,556115.896362,94635.000000,302818.625180,110499.000000,296585.225291,119675.000000,334941.525113,253764.000000,334941.525113,253764.000000
4096,374167.831164,192007.000000,434069.951046,66835.000000,365158.397993,115252.000000,354008.848655,132608.000000,374167.831164,192007.000000,374167.831164,192007.000000
256,380609.406711,214796.000000,848986.599762,122856.000000,389473.067722,159617.000000,368802.433403,176490.000000,380609.406711,214796.000000,380609.406711,214796.000000
128,371908.290127,249506.000000,460777.483298,102544.000000,433780.198088,124960.000000,359376.210296,163738.000000,371908.290127,249506.000000,371908.290127,249506.000000
16384,230027.478728,99191.000000,296081.891481,61584.000000,242039.735013,76104.000000,230027.516006,99191.000000,230027.478728,99191.000000,230027.478728,99191.000000
2048,514902.320654,242123.000000,521309.916737,137200.000000,512139.848987,213708.000000,514798.935593,242123.000000,514902.320654,242123.000000,514902.320654,242123.000000
32768,485992.199060,129047.000000,525331.511281,67578.000000,529884.884708,85234.000000,485992.199060,129047.000000,485992.199060,129047.000000,485992.199060,129047.000000
4,364267.906060,271050.000000,890558.244252,131957.000000,658896.400459,171511.000000,364267.906060,271050.000000,364267.906060,271050.000000,364267.906060,271050.000000
32,340563.795432,265022.000000,1477555.761110,178315.000000,1194564.025738,228492.000000,340563.795432,265022.000000,340563.795432,265022.000000,340563.795432,265022.000000
65536,1098721.928545,222030.000000,999883.720180,163518.000000,1079488.155783,193913.000000,1091163.067112,203527.000000,1098721.928545,222030.000000,1098721.928545,222030.000000
8192,570959.275361,291255.000000,1301719.351510,182035.000000,1293385.984229,211650.000000,1223825.715263,244595.000000,570959.275361,291255.000000,570959.275361,291255.000000
