frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
256,137946.588780,70805.000000,151701.384064,63332.000000,137946.588780,70805.000000,137946.588780,70805.000000,137946.588780,70805.000000,137946.588780,70805.000000
1024,82824.153530,30019.000000,82824.153530,30019.000000,82824.153530,30019.000000,82824.153530,30019.000000,82824.153530,30019.000000,82824.153530,30019.000000
2048,94877.216954,50956.000000,94877.216954,50956.000000,94877.216954,50956.000000,94877.216954,50956.000000,94877.216954,50956.000000,94877.216954,50956.000000
8,75238.835996,34090.000000,75238.835996,34090.000000,75238.835996,34090.000000,75238.835996,34090.000000,75238.835996,34090.000000,75238.835996,34090.000000
2,121803.272485,59900.000000,121979.330401,59900.000000,121803.272485,59900.000000,121803.272485,59900.000000,121803.272485,59900.000000,121803.272485,59900.000000
32,158941.511906,138223.000000,158941.511906,138223.000000,158941.511906,138223.000000,158941.511906,138223.000000,158941.511906,138223.000000,158941.511906,138223.000000
64,240194.261158,136308.000000,240194.261158,136308.000000,240194.261158,136308.000000,240194.261158,136308.000000,240194.261158,136308.000000,240194.261158,136308.000000
16,77309.613180,30775.000000,77319.058860,30775.000000,77309.613180,30775.000000,77309.613180,30775.000000,77309.613180,30775.000000,77309.613180,30775.000000
16384,187842.815316,115114.000000,187842.815316,115114.000000,187842.815316,115114.000000,187842.815316,115114.000000,187842.815316,115114.000000,187842.815316,115114.000000
65536,229008.895716,123786.000000,229008.895716,123786.000000,229008.895716,123786.000000,229008.895716,123786.000000,229008.895716,123786.000000,229008.895716,123786.000000
8192,216325.243615,132919.000000,216325.243615,132919.000000,216325.243615,132919.000000,216325.243615,132919.000000,216325.243615,132919.000000,216325.243615,132919.000000
512,133689.686184,103225.000000,133689.686184,103225.000000,133689.686184,103225.000000,133689.686184,103225.000000,133689.686184,103225.000000,133689.686184,103225.000000
4,173515.663463,138374.000000,173515.663463,138374.000000,173515.663463,138374.000000,173515.663463,138374.000000,173515.663463,138374.000000,173515.663463,138374.000000
128,195031.950985,147857.000000,195031.950985,147857.000000,195031.950985,147857.000000,195031.950985,147857.000000,195031.950985,147857.000000,195031.950985,147857.000000
4096,249118.253143,134346.000000,248573.003472,101869.000000,249118.253143,134346.000000,249118.253143,134346.000000,249118.253143,134346.000000,249118.253143,134346.000000
32768,253837.430790,167443.000000,253837.430790,167443.000000,253837.430790,167443.000000,253837.430790,167443.000000,253837.430790,167443.000000,253837.430790,167443.000000
