frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
2,55920.051887,12538.000000,55920.051887,12538.000000,55920.051887,12538.000000,55920.051887,12538.000000,55920.051887,12538.000000,55920.051887,12538.000000
64,174814.735137,115809.000000,174814.735137,115809.000000,174814.735137,115809.000000,174814.735137,115809.000000,174814.735137,115809.000000,174814.735137,115809.000000
16384,236981.064864,92678.000000,236981.064864,92678.000000,236981.064864,92678.000000,236981.064864,92678.000000,236981.064864,92678.000000,236981.064864,92678.000000
4096,367778.232873,192007.000000,367778.232873,192007.000000,367778.232873,192007.000000,367778.232873,192007.000000,367778.232873,192007.000000,367778.232873,192007.000000
1024,580231.317791,289724.000000,580231.317791,289724.000000,580231.317791,289724.000000,580231.317791,289724.000000,580231.317791,289724.000000,580231.317791,289724.000000
128,369594.002558,249506.000000,369594.002558,249506.000000,369594.002558,249506.000000,369594.002558,249506.000000,369594.002558,249506.000000,369594.002558,249506.000000
256,368440.176082,214796.000000,368440.176082,214796.000000,368440.176082,214796.000000,368440.176082,214796.000000,368440.176082,214796.000000,368440.176082,214796.000000
512,225982.534520,116450.000000,225982.534520,116450.000000,225982.534520,116450.000000,225982.534520,116450.000000,225982.534520,116450.000000,225982.534520,116450.000000
8,332827.314787,238845.000000,332827.314787,238845.000000,332827.314787,238845.000000,332827.314787,238845.000000,332827.314787,238845.000000,332827.314787,238845.000000
2048,497530.055603,242123.000000,497530.055603,242123.000000,497530.055603,242123.000000,497530.055603,242123.000000,497530.055603,242123.000000,497530.055603,242123.000000
32,337363.500474,265022.000000,337363.500474,265022.000000,337363.500474,265022.000000,337363.500474,265022.000000,337363.500474,265022.000000,337363.500474,265022.000000
32768,486134.434894,125235.000000,486134.434894,125235.000000,486134.434894,125235.000000,486134.434894,125235.000000,486134.434894,125235.000000,486134.434894,125235.000000
16,208057.599854,112820.000000,208057.599854,112820.000000,208057.599854,112820.000000,208057.599854,112820.000000,208057.599854,112820.000000,208057.599854,112820.000000
4,401785.335922,271050.000000,401785.335922,271050.000000,401785.335922,271050.000000,401785.335922,271050.000000,401785.335922,271050.000000,401785.335922,271050.000000
65536,1097431.865977,221962.000000,1097431.865977,221962.000000,1097431.865977,221962.000000,1097431.865977,221962.000000,1097431.865977,221962.000000,1097431.865977,221962.000000
8192,592466.883250,291255.000000,592466.883250,291255.000000,592466.883250,291255.000000,592466.883250,291255.000000,592466.883250,291255.000000,592466.883250,291255.000000
