frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
256,295967.706215,84584.000000,295967.706215,84584.000000,295967.706215,84584.000000,295967.706215,84584.000000,295967.706215,84584.000000,295967.706215,84584.000000
512,129308.519758,71649.000000,129308.519758,71649.000000,129308.519758,71649.000000,129308.519758,71649.000000,129308.519758,71649.000000,129308.519758,71649.000000
2048,77280.601298,15079.000000,77280.601298,15079.000000,77280.601298,15079.000000,77280.601298,15079.000000,77280.601298,15079.000000,77280.601298,15079.000000
16,140263.531871,51503.000000,140263.531871,51503.000000,140263.531871,51503.000000,140263.531871,51503.000000,140263.531871,51503.000000,140263.531871,51503.000000
64,370398.344239,114359.000000,370398.344239,114359.000000,370398.344239,114359.000000,370398.344239,114359.000000,370398.344239,114359.000000,370398.344239,114359.000000
2,183988.569390,34794.000000,183988.569390,34794.000000,183988.569390,34794.000000,183988.569390,34794.000000,183988.569390,34794.000000,183988.569390,34794.000000
8192,159341.154154,35272.000000,159341.154154,35272.000000,159341.154154,35272.000000,159341.154154,35272.000000,159341.154154,35272.000000,159341.154154,35272.000000
32768,312926.833741,125658.000000,312926.833741,125658.000000,312926.833741,125658.000000,312926.833741,125658.000000,312926.833741,125658.000000,312926.833741,125658.000000
128,258794.340748,105429.000000,258794.340748,105429.000000,258794.340748,105429.000000,258794.340748,105429.000000,258794.340748,105429.000000,258794.340748,105429.000000
16384,452082.220362,125986.000000,452082.220362,125986.000000,452082.220362,125986.000000,452082.220362,125986.000000,452082.220362,125986.000000,452082.220362,125986.000000
32,295783.801871,210091.000000,295783.801871,210091.000000,295783.801871,210091.000000,295783.801871,210091.000000,295783.801871,210091.000000,295783.801871,210091.000000
1024,389200.288785,198052.000000,389200.288785,198052.000000,389200.288785,198052.000000,389200.288785,198052.000000,389200.288785,198052.000000,389200.288785,198052.000000
4,298384.314412,208630.000000,298384.314412,208630.000000,298384.314412,208630.000000,298384.314412,208630.000000,298384.314412,208630.000000,298384.314412,208630.000000
4096,448612.302862,238217.000000,448612.302862,238217.000000,448612.302862,238217.000000,448612.302862,238217.000000,448612.302862,238217.000000,448612.302862,238217.000000
65536,713015.534463,264963.000000,713015.534463,264963.000000,713015.534463,264963.000000,713015.534463,264963.000000,713015.534463,264963.000000,713015.534463,264963.000000
8,615578.332102,306092.000000,615578.332102,306092.000000,615578.332102,306092.000000,615578.332102,306092.000000,615578.332102,306092.000000,615578.332102,306092.000000
