frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
8,215602.409370,144170.000000,251889.891369,33672.000000,229676.019081,57387.000000,221284.022026,144170.000000,215602.409370,144170.000000,215602.409370,144170.000000
4,350146.694730,234829.000000,339292.156452,66203.000000,321394.326582,99576.000000,335025.349295,181902.000000,343760.850187,119063.000000,350146.694730,234829.000000
512,386371.763316,143591.000000,506529.569477,50712.000000,449065.056707,64314.000000,412899.899726,98771.000000,393545.382189,133242.000000,386371.763316,143591.000000
2048,396463.122276,205348.000000,396953.126031,23656.000000,388393.644670,27770.000000,377710.720400,42179.000000,380544.725957,56112.000000,378849.552667,88884.000000
256,681057.178283,258251.000000,856383.699785,68501.000000,775713.679479,81213.000000,704390.838547,118448.000000,724313.931040,178059.000000,768741.321264,242940.000000
128,697411.689005,267912.000000,748865.330828,95410.000000,755067.246070,112393.000000,770368.575855,154651.000000,695411.456222,222935.000000,697411.689005,267912.000000
16,521201.762031,295673.000000,512758.116538,65739.000000,457152.051124,105829.000000,483722.038143,226784.000000,521201.762031,295673.000000,521201.762031,295673.000000
32,542424.131514,260470.000000,597703.609086,102301.000000,580626.216696,128184.000000,588758.267640,137656.000000,527136.571800,192567.000000,542424.131514,260470.000000
2,470566.817916,266293.000000,482191.484479,119118.000000,496180.077921,119768.000000,489799.719153,139224.000000,461666.289363,222313.000000,470566.817916,266293.000000
64,717817.863728,283899.000000,974973.242126,99116.000000,881349.455015,115284.000000,797864.555895,162248.000000,748093.414275,205904.000000,717817.863728,283899.000000
65536,698890.037534,264267.000000,1168992.912613,145802.000000,1124970.524652,201562.000000,1124970.524652,201562.000000,1124970.524652,201562.000000,1109950.176266,204063.000000
1024,557821.971904,199546.000000,1142440.179525,59297.000000,1097239.815279,71160.000000,1019197.490379,82842.000000,785019.166441,130295.000000,557821.971904,199546.000000
8192,887528.948152,281131.000000,1373712.940509,72129.000000,1353191.808200,72977.000000,1324593.856287,77454.000000,1222021.588020,103277.000000,1100926.557018,167330.000000
4096,1212972.150076,291715.000000,2099026.684221,134906.000000,2079097.252139,137070.000000,1965066.995566,148692.000000,1909185.116735,148692.000000,1768905.143262,218513.000000
32768,1222268.133585,239681.000000,1325268.689391,98170.000000,1324186.319772,98170.000000,1315148.745206,98170.000000,1298229.497948,98170.000000,1267999.330345,98170.000000
16384,597072.308904,216190.000000,1192974.883098,56303.000000,1197880.989004,56303.000000,1187842.713475,56303.000000,1143789.233261,63772.000000,1097900.161526,89285.000000
