frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
8192,60301.256894,28405.000000,86101.914985,19884.000000,64492.741328,28405.000000,61529.362608,28405.000000,61529.326983,28405.000000,60301.256894,28405.000000
32768,249090.706005,84157.000000,274577.684725,66419.000000,248612.719480,76653.000000,248985.143173,84157.000000,249090.706005,84157.000000,249090.706005,84157.000000
16,151558.256456,119038.000000,386501.500975,74725.000000,286567.575788,106866.000000,151558.256456,119038.000000,151558.256456,119038.000000,151558.256456,119038.000000
128,143373.331111,84474.000000,496234.643846,45586.000000,486128.866222,84474.000000,143373.331111,84474.000000,143373.331111,84474.000000,143373.331111,84474.000000
2048,104905.396401,59570.000000,123116.814319,41926.000000,111503.901546,43245.000000,107667.919372,59570.000000,104905.396401,59570.000000,104905.396401,59570.000000
16384,266064.883936,177752.000000,849898.329515,110950.000000,557334.319499,113229.000000,266064.883936,177752.000000,266064.883936,177752.000000,266064.883936,177752.000000
64,244788.788939,171617.000000,677863.106954,105640.000000,653780.564514,122200.000000,244788.788939,171617.000000,244788.788939,171617.000000,244788.788939,171617.000000
4096,228634.656684,214942.000000,733906.099378,84730.000000,698603.139040,159485.000000,466178.990247,103142.000000,228634.656684,214942.000000,228634.656684,214942.000000
1024,134178.178874,105586.000000,469376.516471,49877.000000,338013.126933,94510.000000,344606.611875,88334.000000,134178.178874,105586.000000,134178.178874,105586.000000
65536,242823.169028,173586.000000,756901.072409,78370.000000,523555.403581,113064.000000,242823.169028,173586.000000,242823.169028,173586.000000,242823.169028,173586.000000
2,297710.488295,197482.000000,581644.438648,103380.000000,449579.432870,138619.000000,294809.513337,197482.000000,293344.656409,197482.000000,297710.488295,197482.000000
32,412225.207663,299369.000000,631252.000585,128872.000000,631814.333544,215280.000000,586018.939750,251308.000000,412225.207663,299369.000000,412225.207663,299369.000000
8,381438.166581,246811.000000,1108436.302186,159268.000000,727803.382867,197744.000000,724904.262538,197744.000000,726356.824053,224589.000000,381438.166581,246811.000000
256,261593.528089,179350.000000,729854.502171,69717.000000,730103.638701,76379.000000,331909.418018,179350.000000,261593.528089,179350.000000,261593.528089,179350.000000
4,474923.888565,301985.000000,1060005.078291,165504.000000,811856.410955,195761.000000,804370.005798,197233.000000,474923.888565,301985.000000,474923.888565,301985.000000
512,328831.036601,316258.000000,4260635.154932,254291.000000,4055621.424338,297527.000000,328831.036601,316258.000000,328831.036601,316258.000000,328831.036601,316258.000000
