frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
16,134681.865205,51503.000000,134681.865205,51503.000000,134681.865205,51503.000000,134681.865205,51503.000000,134681.865205,51503.000000,134681.865205,51503.000000
8192,129948.894035,40673.000000,129948.894035,40673.000000,129948.894035,40673.000000,129948.894035,40673.000000,129948.894035,40673.000000,129948.894035,40673.000000
2,153376.125841,44030.000000,153376.125841,44030.000000,153376.125841,44030.000000,153376.125841,44030.000000,153376.125841,44030.000000,153376.125841,44030.000000
2048,76991.765923,15079.000000,76991.765923,15079.000000,76991.765923,15079.000000,76991.765923,15079.000000,76991.765923,15079.000000,76991.765923,15079.000000
256,165736.054267,117725.000000,165736.054267,117725.000000,165736.054267,117725.000000,165736.054267,117725.000000,165736.054267,117725.000000,165736.054267,117725.000000
512,126038.144821,71649.000000,126038.144821,71649.000000,126038.144821,71649.000000,126038.144821,71649.000000,126038.144821,71649.000000,126038.144821,71649.000000
32768,309798.436750,125658.000000,309798.436750,125658.000000,309798.436750,125658.000000,309798.436750,125658.000000,309798.436750,125658.000000,309798.436750,125658.000000
64,190777.666439,128696.000000,190777.666439,128696.000000,190777.666439,128696.000000,190777.666439,128696.000000,190777.666439,128696.000000,190777.666439,128696.000000
128,240054.893095,111597.000000,240054.893095,111597.000000,240054.893095,111597.000000,240054.893095,111597.000000,240054.893095,111597.000000,240054.893095,111597.000000
1024,382961.773176,228465.000000,382961.773176,228465.000000,382961.773176,228465.000000,382961.773176,228465.000000,382961.773176,228465.000000,382961.773176,228465.000000
32,267415.383995,217642.000000,267415.383995,217642.000000,267415.383995,217642.000000,267415.383995,217642.000000,267415.383995,217642.000000,267415.383995,217642.000000
16384,287832.595439,154724.000000,287832.595439,154724.000000,287832.595439,154724.000000,287832.595439,154724.000000,287832.595439,154724.000000,287832.595439,154724.000000
4,260499.835225,200159.000000,260499.835225,200159.000000,260499.835225,200159.000000,260499.835225,200159.000000,260499.835225,200159.000000,260499.835225,200159.000000
65536,712416.655997,264963.000000,712416.655997,264963.000000,712416.655997,264963.000000,712416.655997,264963.000000,712416.655997,264963.000000,712416.655997,264963.000000
4096,421201.787770,238217.000000,421201.787770,238217.000000,421201.787770,238217.000000,421201.787770,238217.000000,421201.787770,238217.000000,421201.787770,238217.000000
8,515837.107054,338611.000000,515837.107054,338611.000000,515837.107054,338611.000000,515837.107054,338611.000000,515837.107054,338611.000000,515837.107054,338611.000000
